frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
11,0,0.385,0.88,1,0.367229,0.216844,-0.904501,-0.039284,0.174994,-0.983785,0.172,0.205,-92.7,77.7,276.3,-0.06,-0.124,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,1.34,0.01,1.46,0.0,1.08,0.54,0.95,1.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
12,0,0.423,0.88,1,0.379193,0.194507,-0.904643,0.025117,0.17782,-0.983743,0.211,0.195,-92.0,77.3,273.1,-0.073,-0.135,-0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,1.26,0.05,1.54,0.0,0.9,0.64,1.07,1.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
13,0,0.462,0.88,1,0.34671,0.197498,-0.916944,0.064342,0.256455,-0.964412,0.215,0.237,-91.7,77.4,272.2,-0.079,-0.143,-0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.97,0.08,1.6,0.0,0.88,0.62,1.23,1.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
14,0,0.5,0.88,1,0.348241,0.173875,-0.921138,0.097493,0.220442,-0.970516,0.231,0.206,-88.9,74.7,264.0,-0.085,-0.165,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.2,1.4,0.0,0.69,0.58,1.33,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
15,0,0.538,0.88,1,0.308268,0.084658,-0.947525,0.009032,0.045429,-0.998927,0.162,0.067,-90.6,75.2,267.2,-0.077,-0.142,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.81,0.35,1.25,0.0,0.47,0.52,1.51,1.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
16,0,0.577,0.88,1,0.381779,0.052604,-0.922755,0.019336,0.058971,-0.998072,0.206,0.058,-90.1,73.5,264.2,-0.103,-0.149,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.04,0.48,1.18,0.0,0.19,0.58,1.55,0.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
17,0,0.615,0.93,1,0.371503,0.103489,-0.922646,-0.012942,0.060753,-0.998069,0.185,0.085,-89.4,72.4,261.3,-0.113,-0.139,-0.034,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.82,0.0,1.24,0.4,1.32,0.0,0.06,0.44,1.59,0.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
18,0,0.654,0.93,1,0.340614,0.085287,-0.936327,-0.006122,0.026389,-0.999633,0.171,0.058,-90.2,71.9,260.1,-0.14,-0.11,-0.018,0.0,0.0,0.08,0.0,0.0,0.0,0.09,0.91,0.0,1.2,0.3,1.44,0.0,0.0,0.32,1.45,0.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
19,0,0.692,0.93,1,0.363701,0.097788,-0.926369,-0.006479,0.01672,-0.999839,0.183,0.059,-91.0,71.9,260.2,-0.152,-0.116,-0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.13,0.97,0.0,1.13,0.22,1.61,0.0,0.0,0.18,1.41,0.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
20,0,0.731,0.93,1,0.363804,0.068999,-0.928916,0.00384,-0.010748,-0.999935,0.188,0.03,-92.3,72.5,262.6,-0.166,-0.131,0.014,0.0,0.0,0.07,0.0,0.19,0.0,0.18,1.19,0.0,1.18,0.18,1.73,0.0,0.17,0.11,1.3,0.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
21,0,0.769,0.93,1,0.34343,0.04265,-0.938209,-0.01544,-0.021177,-0.999656,0.168,0.011,-93.2,73.3,264.0,-0.173,-0.143,0.006,0.0,0.0,0.0,0.0,0.31,0.0,0.18,1.39,0.03,1.41,0.09,1.82,0.0,0.36,0.09,1.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
22,0,0.808,0.88,1,0.353307,0.040527,-0.934629,-0.004384,-0.033799,-0.999419,0.178,0.003,-93.4,73.6,264.2,-0.18,-0.152,0.006,0.0,0.0,0.0,0.04,0.29,0.0,0.16,1.5,0.03,1.54,0.02,1.78,0.0,0.67,0.13,1.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
23,0,0.846,0.88,1,0.403892,0.055061,-0.913148,0.006686,-0.052268,-0.998611,0.212,0.001,-92.1,73.7,262.9,-0.181,-0.206,-0.007,0.0,0.0,0.0,0.06,0.22,0.0,0.09,1.38,0.04,1.49,0.0,1.77,0.0,0.79,0.25,1.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
24,0,0.885,0.88,1,0.41137,0.055543,-0.909774,0.009424,-0.053598,-0.998518,0.217,0.001,-92.3,74.3,263.7,-0.182,-0.206,-0.013,0.0,0.0,0.0,0.07,0.1,0.0,0.01,1.22,0.01,1.39,0.0,1.75,0.0,0.88,0.38,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
25,0,0.923,0.88,1,0.399575,0.053944,-0.915112,0.012756,-0.051493,-0.998592,0.212,0.001,-92.4,75.1,264.0,-0.186,-0.211,-0.013,0.0,0.0,0.0,0.12,0.05,0.0,0.0,1.2,0.01,1.25,0.0,1.79,0.0,0.86,0.29,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
26,0,0.962,0.88,1,0.413972,0.040914,-0.90937,0.01823,-0.06156,-0.997937,0.223,-0.011,-92.7,76.1,265.0,-0.193,-0.215,-0.015,0.0,0.0,0.0,0.17,0.02,0.0,0.0,1.19,0.01,1.13,0.0,1.8,0.0,0.89,0.16,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,0,0,688.3734,68.0,14.2,0.008087933,-0.01780775265368,0.0,259.5794678,0.005368774,-0.099998713,1.924998713,0.0,,,,
27,0,1.0,0.88,1,0.392783,0.063321,-0.917449,0.006319,-0.050731,-0.998692,0.205,0.007,-91.7,77.7,264.1,-0.178,-0.231,-0.008,0.0,0.0,0.0,0.23,0.02,0.0,0.0,1.13,0.02,1.06,0.0,1.83,0.0,0.99,0.04,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
28,0,1.038,0.88,1,0.412336,0.036163,-0.910314,0.005247,-0.069087,-0.997597,0.215,-0.017,-91.3,78.7,265.0,-0.2,-0.228,-0.019,0.0,0.0,0.0,0.15,0.02,0.0,0.0,1.03,0.05,0.99,0.0,1.88,0.0,1.16,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
29,0,1.077,0.88,1,0.422634,0.02112,-0.906054,0.006791,-0.075113,-0.997152,0.222,-0.028,-90.6,79.2,264.9,-0.201,-0.224,-0.021,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.98,0.07,0.96,0.0,1.86,0.0,1.29,0.14,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
30,0,1.115,0.98,1,0.404136,0.038369,-0.913894,-0.004323,-0.083556,-0.996494,0.206,-0.024,-90.6,80.3,266.0,-0.196,-0.224,-0.018,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.01,0.14,0.95,0.0,1.76,0.0,1.35,0.23,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
31,0,1.154,0.98,1,0.387774,0.039845,-0.920893,0.014307,-0.075328,-0.997056,0.207,-0.018,-90.5,81.1,266.0,-0.198,-0.232,-0.017,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.19,0.96,0.0,1.62,0.0,1.26,0.33,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
32,0,1.192,0.98,1,0.387272,0.038337,-0.921168,0.007157,-0.081443,-0.996652,0.203,-0.022,-90.6,81.4,266.3,-0.196,-0.228,-0.018,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.95,0.27,0.98,0.0,1.5,0.0,0.99,0.35,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
33,0,1.231,0.98,1,0.378455,0.059105,-0.923731,0.012919,-0.035081,-0.999301,0.201,0.012,-90.8,82.5,265.3,-0.174,-0.224,-0.018,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.93,0.32,0.93,0.0,1.34,0.0,0.58,0.54,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
34,0,1.269,0.98,1,0.391557,0.061465,-0.918099,0.01938,-0.024244,-0.999518,0.211,0.019,-91.7,83.2,265.7,-0.165,-0.227,-0.019,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.91,0.36,0.98,0.0,1.08,0.0,0.23,0.83,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
35,0,1.308,0.98,1,0.395217,0.080487,-0.915055,0.03017,-0.005304,-0.999531,0.219,0.039,-91.8,83.3,265.6,-0.143,-0.231,-0.011,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.9,0.37,0.94,0.0,0.7,0.0,0.04,1.31,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
36,0,1.346,0.98,1,0.394516,0.110468,-0.912225,0.027689,0.012232,-0.999542,0.217,0.064,-91.3,83.7,263.8,-0.086,-0.227,0.005,0.0,0.0,0.0,0.1,0.07,0.0,0.0,0.86,0.39,0.94,0.0,0.38,0.0,0.0,1.87,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
37,0,1.385,0.98,1,0.391869,0.134323,-0.910163,0.023836,0.026096,-0.999375,0.214,0.084,-90.3,83.5,261.9,-0.039,-0.22,0.016,0.0,0.0,0.0,0.18,0.09,0.0,0.0,0.88,0.42,0.99,0.0,0.15,0.0,0.0,2.39,1.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
38,0,1.423,0.98,1,0.389141,0.133556,-0.911445,0.022004,0.033576,-0.999194,0.212,0.087,-89.1,82.9,260.4,-0.03,-0.213,0.019,0.0,0.0,0.0,0.21,0.11,0.0,0.0,0.9,0.5,1.02,0.0,0.03,0.0,0.0,2.7,1.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
39,0,1.462,0.98,1,0.378439,0.131327,-0.916263,0.021452,0.048362,-0.998599,0.206,0.094,-85.8,80.7,260.0,-0.049,-0.202,0.021,0.0,0.0,0.0,0.35,0.14,0.0,0.0,0.98,0.57,1.07,0.0,0.0,0.0,0.0,2.88,1.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
40,0,1.5,0.98,1,0.381999,0.136848,-0.913975,0.00812,0.059665,-0.998185,0.201,0.102,-81.3,76.5,256.0,-0.036,-0.2,0.034,0.0,0.0,0.0,0.4,0.2,0.0,0.0,1.03,0.61,0.91,0.0,0.0,0.0,0.0,3.0,1.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
41,0,1.538,0.98,1,0.381062,0.147915,-0.91264,0.004611,0.071989,-0.997395,0.199,0.115,-79.5,74.9,254.2,-0.018,-0.197,0.041,0.0,0.0,0.0,0.38,0.24,0.0,0.0,0.98,0.59,0.92,0.0,0.0,0.0,0.0,3.14,1.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
42,0,1.577,0.98,1,0.387518,0.137084,-0.911613,0.006897,0.075546,-0.997118,0.204,0.111,-78.3,73.6,252.9,-0.01,-0.197,0.041,0.0,0.0,0.07,0.34,0.28,0.0,0.0,0.87,0.47,0.87,0.0,0.0,0.0,0.0,3.2,1.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
43,0,1.615,0.98,1,0.374992,0.140227,-0.916361,-0.003983,0.056794,-0.998378,0.191,0.103,-77.3,72.9,251.8,-0.018,-0.197,0.036,0.0,0.0,0.11,0.32,0.27,0.0,0.0,0.72,0.3,0.86,0.0,0.0,0.0,0.0,3.2,1.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2,4,0,0,689.7979,69.0,14.6,0.008032117,-0.0178077413883,0.0,259.7259521,0.032212646,-0.099998713,1.924998713,7.39e-06,,,,
