frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
11,0,0.37,0.98,1,0.136207,0.244469,-0.960043,-0.138639,0.20293,-0.969329,-0.001,0.228,2.4,51.9,287.6,0,-0.075,0.15,1.06,2.13,0,1.1,0.79,0.19,0.8,1.22,0,1.47,0,0.18,0,0,0.08,0,0.15,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
12,0,0.407,0.98,1,0.131933,0.239026,-0.962008,-0.133533,0.189977,-0.972665,-0.001,0.218,4.8,51.9,286.6,0.006,-0.074,0.169,1.18,2.03,0,1.1,0.8,0.14,0.85,1.37,0,1.49,0,0.19,0,0,0.11,0,0.1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
13,0,0.444,0.98,1,0.116546,0.244122,-0.962716,-0.151995,0.18215,-0.971452,-0.018,0.217,7.1,52.2,286.9,0.01,-0.073,0.187,1.19,1.92,0,1.02,0.78,0.11,0.82,1.43,0,1.43,0,0.16,0,0,0.14,0,0.15,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
14,0,0.481,0.98,1,0.126577,0.234496,-0.963841,-0.162824,0.169111,-0.972054,-0.019,0.206,9.2,52.1,285.3,0.004,-0.072,0.205,1.12,1.76,0,1.14,0.77,0.05,0.82,1.44,0,1.41,0,0.15,0,0,0.19,0,0.17,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
15,0,0.519,0.98,1,0.122244,0.231766,-0.96506,-0.164936,0.167267,-0.972017,-0.022,0.203,9.3,51.9,284.7,0.01,-0.075,0.211,1,1.71,0,1,0.75,0,0.79,1.49,0,1.39,0,0.1,0,0,0.25,0,0.14,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
16,0,0.556,0.98,1,0.105982,0.253386,-0.961542,-0.166569,0.181474,-0.969186,-0.031,0.222,11.3,52,284.3,0.018,-0.075,0.227,0.9,1.55,0,0.95,0.73,0.07,0.84,1.53,0,1.35,0,0.05,0,0,0.28,0,0.06,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
17,0,0.593,0.98,1,0.090738,0.245416,-0.965162,-0.152832,0.156741,-0.975743,-0.032,0.204,14.9,52.8,284.9,0.029,-0.071,0.249,0.82,1.46,0,0.84,0.73,0.27,0.85,1.61,0,1.29,0,0.01,0,0,0.27,0,0.06,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
18,0,0.63,0.98,1,0.082597,0.24669,-0.965568,-0.156845,0.163797,-0.973946,-0.038,0.209,14.9,52.6,284,0.036,-0.069,0.255,0.71,1.37,0,0.7,0.75,0.41,0.84,1.66,0,1.21,0,0.04,0,0,0.24,0,0.1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
19,0,0.667,0.98,1,0.09776,0.23702,-0.966574,-0.173521,0.098061,-0.979936,-0.039,0.17,17.5,52.8,282.5,0.05,-0.065,0.273,0.57,1.3,0,0.61,0.77,0.66,0.77,1.68,0,1.2,0,0.11,0,0,0.23,0,0.1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
20,0,0.704,0.98,1,0.070433,0.23032,-0.970563,-0.196319,0.133441,-0.971418,-0.065,0.185,18.9,52.6,282.1,0.069,-0.055,0.291,0.44,1.31,0,0.62,0.79,0.85,0.72,1.71,0,1.22,0.01,0.2,0,0,0.2,0,0.06,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
21,0,0.741,0.98,1,0.038096,0.240601,-0.969876,-0.205689,0.118876,-0.971371,-0.086,0.183,19.3,52.2,281.3,0.075,-0.049,0.301,0.28,1.14,0,0.81,0.77,1.02,0.68,1.7,0.01,1.12,0.01,0.24,0,0,0.2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
22,0,0.778,0.98,1,0.042906,0.246603,-0.968166,-0.199437,0.118402,-0.972731,-0.08,0.186,19.5,51.9,281,0.084,-0.045,0.306,0.24,1.16,0,0.83,0.76,1.07,0.64,1.75,0.01,0.97,0.01,0.24,0,0,0.18,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
23,0,0.815,0.98,1,0.032225,0.259935,-0.965088,-0.198678,0.123123,-0.9723,-0.086,0.195,19.5,51.7,280.8,0.088,-0.044,0.31,0.23,1.08,0,0.83,0.74,0.99,0.6,1.73,0.01,0.81,0,0.21,0,0,0.28,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
24,0,0.852,0.98,1,0.020185,0.253093,-0.967231,-0.206346,0.13795,-0.968706,-0.096,0.199,19.5,51.3,281,0.091,-0.038,0.314,0.27,1.15,0,0.84,0.76,0.95,0.59,1.74,0,0.77,0.03,0.21,0,0,0.32,0.02,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
25,0,0.889,0.98,1,0.011092,0.265913,-0.963933,-0.197164,0.138456,-0.970544,-0.096,0.206,19.5,50.8,280.9,0.096,-0.038,0.318,0.32,1.18,0,0.85,0.75,1.01,0.64,1.77,0,0.78,0.1,0.24,0,0,0.38,0.07,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
26,0,0.926,0.98,1,0.007542,0.265108,-0.964189,-0.195338,0.142842,-0.970278,-0.097,0.208,19.6,50.2,280.9,0.096,-0.038,0.319,0.34,1.18,0,0.94,0.76,1.08,0.64,1.84,0,0.75,0.16,0.19,0,0,0.29,0.1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
27,0,0.963,0.98,1,0.001238,0.262534,-0.964922,-0.192734,0.144341,-0.970577,-0.099,0.207,19.5,49.6,280.8,0.099,-0.036,0.32,0.41,1.28,0,0.93,0.77,1.15,0.67,1.83,0,0.77,0.2,0.2,0,0,0.29,0.1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,150.1592,83,17.9,0.009946378,-0.017807749,0,263.8275146,-0.023200775,-0.100000143,1.925000143,8.06E-06,645.568909,668.816711,0.004876,0.004978
28,0,1,0.98,1,0.011965,0.260804,-0.965318,-0.192841,0.148352,-0.96995,-0.093,0.208,19.5,48.9,281.2,0.092,-0.038,0.321,0.44,1.32,0,1.08,0.84,1.03,0.66,1.81,0,0.75,0.17,0.14,0,0,0.32,0.09,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
29,0,1.037,0.98,1,0.019452,0.252041,-0.967521,-0.194402,0.152253,-0.969034,-0.09,0.206,19.4,48.3,280.9,0.088,-0.041,0.32,0.47,1.39,0,1.1,0.85,0.92,0.68,1.75,0,0.75,0.15,0.22,0,0,0.4,0.08,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
30,0,1.074,0.98,1,0.025506,0.256283,-0.966265,-0.186865,0.147628,-0.97123,-0.083,0.206,19.4,47.8,280.7,0.085,-0.045,0.32,0.43,1.31,0,1.27,0.85,0.85,0.69,1.72,0,0.74,0.11,0.19,0,0,0.38,0.08,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
31,0,1.111,0.98,1,0.024347,0.257348,-0.966012,-0.187167,0.149946,-0.970817,-0.084,0.207,19.4,47.7,280.8,0.085,-0.046,0.321,0.46,1.31,0,1.34,0.78,0.86,0.68,1.63,0,0.83,0.12,0.22,0,0,0.43,0.03,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
32,0,1.148,0.98,1,0.025358,0.254185,-0.966823,-0.18001,0.151281,-0.971962,-0.08,0.206,19.2,46.5,280.9,0.077,-0.052,0.324,0.5,1.27,0,1.5,0.77,0.81,0.67,1.59,0,0.92,0.1,0.18,0,0,0.52,0.01,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
33,0,1.185,0.98,1,0.024257,0.253865,-0.966936,-0.179998,0.152144,-0.97183,-0.08,0.206,19.2,46.4,280.7,0.079,-0.052,0.323,0.55,1.37,0,1.49,0.76,0.75,0.69,1.55,0,0.93,0.09,0.18,0,0,0.61,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
34,0,1.222,0.98,1,0.032689,0.251018,-0.96743,-0.18958,0.16019,-0.96871,-0.081,0.209,19.1,45.9,280.9,0.077,-0.054,0.325,0.51,1.36,0,1.46,0.77,0.65,0.69,1.6,0.03,0.96,0.07,0.21,0,0,0.6,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
35,0,1.259,0.98,1,0.032541,0.251935,-0.967197,-0.187097,0.1611,-0.969041,-0.08,0.21,18.8,45.4,280.8,0.072,-0.059,0.324,0.49,1.49,0,1.38,0.81,0.7,0.67,1.61,0.05,0.89,0.07,0.22,0,0,0.62,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
36,0,1.296,0.98,1,0.036194,0.262311,-0.964304,-0.19148,0.16517,-0.967499,-0.08,0.218,18.6,45.2,281.1,0.074,-0.056,0.324,0.55,1.58,0,1.38,0.8,0.79,0.57,1.63,0.07,0.95,0.13,0.24,0,0,0.63,0.01,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
37,0,1.333,0.98,1,0.020212,0.262233,-0.964793,-0.183908,0.162348,-0.969444,-0.084,0.216,18.5,44.6,281.5,0.072,-0.053,0.323,0.64,1.71,0,1.35,0.82,0.8,0.55,1.57,0.05,0.94,0.17,0.3,0,0,0.59,0.01,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
38,0,1.37,0.98,1,0.025656,0.265399,-0.963797,-0.180606,0.197308,-0.963562,-0.08,0.236,18.7,44,281.2,0.065,-0.053,0.323,0.7,1.79,0,1.29,0.84,0.74,0.59,1.62,0.05,1.09,0.14,0.38,0,0,0.53,0.01,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
39,0,1.407,0.98,1,0.028502,0.266486,-0.963417,-0.193224,0.171452,-0.966058,-0.085,0.223,19.1,43.5,280.9,0.065,-0.056,0.322,0.68,1.8,0,1.14,0.87,0.68,0.66,1.72,0.02,1.18,0.06,0.43,0,0,0.5,0.05,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
40,0,1.444,0.98,1,0.031714,0.264435,-0.963882,-0.169888,0.182925,-0.968337,-0.071,0.228,19.6,43.3,281,0.062,-0.057,0.323,0.63,1.81,0,1.11,0.9,0.66,0.73,1.82,0.02,1.25,0,0.4,0,0,0.53,0.13,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
41,0,1.481,0.98,1,0.03279,0.268659,-0.962677,-0.170269,0.182505,-0.968349,-0.071,0.23,19.5,43.3,280.9,0.063,-0.057,0.323,0.62,1.8,0,1.1,0.88,0.65,0.74,1.85,0,1.24,0,0.43,0,0,0.49,0.26,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
42,0,1.519,0.98,1,0.02975,0.260482,-0.96502,-0.169401,0.19271,-0.966523,-0.072,0.23,20.1,43.2,280.6,0.058,-0.058,0.323,0.63,1.91,0,1.18,0.86,0.62,0.72,1.75,0,1.14,0,0.46,0,0,0.51,0.27,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
43,0,1.556,0.98,1,0.031449,0.258289,-0.965556,-0.159586,0.18529,-0.969639,-0.066,0.225,20.8,43.6,280.6,0.058,-0.061,0.325,0.62,1.93,0,1.17,0.82,0.71,0.69,1.76,0,1.19,0.02,0.53,0,0,0.45,0.3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
44,0,1.593,0.98,1,0.02982,0.255357,-0.966387,-0.192398,0.185373,-0.963649,-0.084,0.225,21.1,43.8,280.4,0.059,-0.059,0.325,0.55,1.89,0,1.19,0.82,0.79,0.65,1.73,0,1.2,0.06,0.56,0,0,0.47,0.28,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
45,0,1.63,0.98,1,0.028476,0.256609,-0.966096,-0.191332,0.185711,-0.963796,-0.084,0.225,21.1,43.8,280.3,0.059,-0.059,0.325,0.49,1.77,0,1.18,0.81,0.79,0.66,1.74,0,1.22,0.11,0.59,0,0,0.48,0.3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
46,0,1.667,0.98,1,0.019939,0.248913,-0.968321,-0.20061,0.174332,-0.964035,-0.093,0.216,21.7,44.1,280.4,0.059,-0.058,0.326,0.46,1.76,0,1.14,0.82,0.76,0.68,1.68,0,1.1,0.14,0.56,0,0,0.53,0.26,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
47,0,1.704,0.98,1,0.018864,0.248414,-0.96847,-0.202894,0.174206,-0.96358,-0.095,0.215,21.7,44,280.4,0.06,-0.057,0.326,0.41,1.69,0,1.15,0.78,0.72,0.7,1.65,0,1.02,0.12,0.52,0,0,0.54,0.17,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
48,0,1.741,0.98,1,0.025574,0.250945,-0.967663,-0.208599,0.172296,-0.962705,-0.095,0.216,22.5,44.8,280.2,0.06,-0.056,0.332,0.44,1.73,0,1.17,0.74,0.77,0.69,1.69,0,1.03,0.09,0.57,0,0,0.51,0.12,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
49,0,1.778,0.98,1,0.027239,0.250696,-0.967683,-0.208887,0.173811,-0.96237,-0.094,0.216,22.5,44.7,279.9,0.062,-0.055,0.332,0.43,1.75,0,1.25,0.73,0.79,0.69,1.7,0,1.04,0.09,0.61,0,0,0.49,0.09,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,148.7122,84,17.9,0.009972142,-0.020845987,0,252.6947021,-0.023200775,-0.100000143,1.925000143,1.55E-05,631.367188,623.572571,0.004973,0.005061
