frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,0,0,0.98,1,0.15482,0.169125,-0.973359,-0.087316,0.21578,-0.97253,0.035,0.195,-20.2,46.2,303.5,0.079,-0.03,-0.006,0,0,0,0,0,0.17,0,0,0,1.92,0,0.5,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
2,0,0.038,0.98,1,0.178628,0.194487,-0.964504,-0.077366,0.232877,-0.969424,0.052,0.217,-18.8,44.5,302,0.112,-0.025,-0.01,0,0,0,0,0.12,0.42,0,0,0,1.94,0,0.47,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
3,0,0.077,0.98,1,0.137707,0.203951,-0.969248,-0.069056,0.251773,-0.965319,0.035,0.231,-17.8,43.4,301.1,0.135,-0.018,-0.009,0,0,0,0,0.19,0.52,0,0,0,1.85,0,0.5,0,0.69,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
4,0,0.115,0.98,1,0.132759,0.241712,-0.961223,-0.084996,0.292958,-0.95234,0.025,0.272,-17,42.5,299.1,0.177,-0.011,-0.007,0,0,0,0,0.25,0.54,0,0.06,0,1.85,0.11,0.56,0,0.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
5,0,0.154,0.98,1,0.134575,0.280624,-0.950337,-0.076957,0.318525,-0.944785,0.03,0.306,-16,41.6,295.6,0.218,0.001,-0.002,0,0,0,0,0.3,0.43,0,0.1,0,1.84,0.34,0.6,0,0.67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
6,0,0.192,0.98,1,0.136174,0.301027,-0.943843,-0.105365,0.328649,-0.938556,0.016,0.323,-15.2,41.3,293.8,0.241,0.009,0.009,0,0,0,0.12,0.33,0.48,0,0.11,0,1.9,0.58,0.68,0,0.71,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
7,0,0.231,0.98,1,0.122974,0.304084,-0.944675,-0.12207,0.3198,-0.939589,0,0.32,-14.4,41.2,293.1,0.238,0.013,0.017,0,0,0,0.16,0.33,0.41,0,0.09,0,1.85,0.66,0.69,0,0.74,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
8,0,0.269,0.98,1,0.148243,0.309259,-0.939352,-0.125281,0.318844,-0.939491,0.012,0.323,-13.9,41.4,293,0.247,0.018,0.024,0,0,0,0.16,0.34,0.34,0,0.1,0,1.81,0.67,0.75,0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
9,0,0.308,0.98,1,0.135917,0.398357,-0.907104,-0.17281,0.346193,-0.92211,-0.02,0.387,-13.6,41.6,293.1,0.241,0.021,0.027,0,0,0,0.04,0.27,0.13,0,0.13,0,1.87,0.62,0.68,0,0.69,0,0,0.07,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
10,0,0.346,0.98,1,0.148593,0.40728,-0.901135,-0.151904,0.407447,-0.900507,-0.002,0.425,-13.7,41.8,288.7,0.219,0.014,0.032,0.23,0,0,0.27,0.15,0.04,0,0.16,0,1.96,0.57,0.62,0,0.47,0,0,0.22,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,4,0,0,309.1477,73,24.1,0.005571876,-0.017807746,0,262.9486084,-0.02856955,-0.100001574,1.925001574,1.21E-05,0,0,0.004976,0
