frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,0,0,0.98,1,0.314704,0.224747,-0.922198,-0.011187,0.194636,-0.980812,0.158,0.217,-60.3,22.7,278.5,0.034,-0.103,-0.065,0,1.13,0,0.75,0.3,0,0,0.02,0.04,0.94,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
2,0,0.036,0.98,1,0.317406,0.211654,-0.924368,-0.006576,0.198532,-0.980072,0.162,0.212,-60,22.6,277.4,0.039,-0.098,-0.073,0,1.24,0,0.75,0.29,0,0.16,0.02,0.01,0.94,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
3,0,0.071,0.98,1,0.31934,0.216121,-0.922667,-0.004,0.208016,-0.978117,0.164,0.22,-59.9,22.5,277.3,0.046,-0.094,-0.077,0,1.33,0,0.6,0.27,0,0.28,0.01,0,0.87,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
4,0,0.107,0.98,1,0.317466,0.223162,-0.921637,-0.003093,0.213871,-0.976857,0.164,0.226,-59.9,22.4,277,0.046,-0.091,-0.078,0,1.41,0,0.46,0.26,0,0.33,0.02,0,0.77,0,0.01,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
5,0,0.143,0.98,1,0.315277,0.213326,-0.924712,0.009801,0.215214,-0.976518,0.169,0.222,-59.9,22.4,277.1,0.046,-0.091,-0.079,0,1.49,0,0.49,0.24,0,0.29,0.03,0,0.74,0,0.05,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
6,0,0.179,0.98,1,0.310878,0.213816,-0.926087,0.010077,0.223347,-0.974687,0.167,0.226,-60.1,22.4,277.2,0.047,-0.089,-0.08,0,1.68,0,0.61,0.24,0,0.3,0.04,0,0.81,0,0.05,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
7,0,0.214,0.98,1,0.31332,0.210142,-0.926105,0.026246,0.218877,-0.975399,0.177,0.222,-60.3,22.5,277.5,0.045,-0.088,-0.08,0,1.71,0,0.7,0.24,0,0.29,0.02,0,0.88,0,0.04,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
8,0,0.25,0.98,1,0.315424,0.216927,-0.923824,0.024071,0.220507,-0.975088,0.177,0.226,-60.3,22.5,277.5,0.047,-0.089,-0.08,0,1.76,0,0.63,0.24,0,0.33,0.01,0,0.91,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
9,0,0.286,0.98,1,0.312084,0.222655,-0.923595,0.029756,0.228855,-0.973006,0.178,0.234,-60.5,22.6,277.7,0.049,-0.09,-0.08,0,1.5,0,0.64,0.22,0,0.34,0,0,0.89,0,0.02,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
10,0,0.321,0.98,1,0.310715,0.223506,-0.923851,0.027811,0.232227,-0.972264,0.177,0.236,-60.6,22.6,277.6,0.052,-0.088,-0.081,0,1.39,0,0.56,0.19,0,0.38,0,0,0.84,0,0.02,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,41.6955,103,17,0.006659988,-0.017807753,0,264.9993896,-0.000192,-0.099999666,1.924999666,8.06E-06,0,0,0,0
