frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
11,0,0.385,0.93,1,0.204885,0.130868,-0.969998,0.055693,0.185947,-0.98098,0.133,0.161,-67.9,51.6,317.5,0.075,-0.121,0.006,0,0,1.41,0,0,0.28,0.16,0,0,1.3,0,0.08,0.04,0.18,0.38,0,0.89,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
12,0,0.423,0.93,1,0.203816,0.119081,-0.97174,0.070169,0.156969,-0.985108,0.139,0.14,-68.8,51.7,317.7,0.07,-0.122,0.004,0,0,1.39,0,0,0.22,0.17,0,0,1.38,0,0.06,0.01,0.17,0.46,0,0.92,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
13,0,0.462,0.93,1,0.204342,0.116486,-0.971944,0.075696,0.158445,-0.984462,0.142,0.14,-68.9,51.7,317.7,0.069,-0.121,0.002,0,0,1.3,0,0,0.19,0.11,0,0,1.34,0,0.04,0.04,0.2,0.58,0,1.1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
14,0,0.5,0.93,1,0.172017,0.145268,-0.974324,0.181318,0.127912,-0.97507,0.179,0.139,-69.4,50.8,314.5,0.048,-0.135,0.003,0,0,1.27,0,0,0.3,0.06,0,0,1.28,0,0.01,0.07,0.25,0.64,0,1.28,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
15,0,0.538,0.98,1,0.198821,0.125663,-0.971946,0.157527,0.145479,-0.97674,0.181,0.138,-70.5,49.5,314.4,0.045,-0.135,0.005,0,0,1.3,0,0,0.39,0,0,0,1.21,0,0,0.12,0.29,0.71,0,1.47,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
16,0,0.577,0.98,1,0.205427,0.122999,-0.970913,0.145164,0.152424,-0.977596,0.178,0.14,-70.3,49.2,313.5,0.048,-0.136,0.005,0,0,1.21,0,0.02,0.33,0.02,0,0,1.25,0,0,0.09,0.4,0.64,0,1.11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
17,0,0.615,0.98,1,0.291092,0.105813,-0.950825,0.042908,0.170709,-0.984387,0.171,0.142,-70,47.1,307,0.049,-0.133,0.007,0,0,0.99,0,0.02,0.14,0.02,0,0,1.24,0,0,0.05,0.43,0.52,0,0.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
18,0,0.654,0.98,1,0.304147,0.107499,-0.94654,0.039628,0.165469,-0.985418,0.176,0.14,-69.9,47.2,305.2,0.058,-0.131,0.011,0.23,0,0.7,0,0.05,0,0.02,0,0,1.21,0,0,0,0.41,0.31,0,0.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
19,0,0.692,0.98,1,0.270833,0.10423,-0.956967,0.04037,0.153456,-0.98733,0.159,0.132,-69.9,48,305.2,0.075,-0.126,0.019,0.42,0,0.56,0,0.09,0,0,0,0,1.25,0,0.03,0,0.3,0.18,0.02,0.16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
20,0,0.731,0.98,1,0.269521,0.11361,-0.956269,0.05057,0.158971,-0.985987,0.163,0.139,-69.9,47.9,304.9,0.077,-0.127,0.021,0.63,0,0.41,0,0.09,0,0,0,0,1.27,0,0.05,0,0.29,0.1,0.09,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
21,0,0.769,0.98,1,0.251137,0.104753,-0.962267,0.055495,0.154453,-0.98644,0.156,0.132,-67.5,52,305.8,0.122,-0.122,0.036,0.59,0,0.29,0,0.07,0,0.02,0,0,1.35,0,0.16,0,0.48,0.11,0.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
22,0,0.808,0.93,1,0.244297,0.090355,-0.965482,0.043699,0.150741,-0.987607,0.146,0.123,-66.7,53.3,307.3,0.114,-0.118,0.039,0.55,0,0.13,0,0.12,0,0.02,0,0,1.26,0,0.71,0.1,0.39,0.19,0.13,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
23,0,0.846,0.98,1,0.276683,0.105376,-0.955166,0.051248,0.130929,-0.990066,0.167,0.121,-65.9,53.3,307,0.144,-0.103,0.042,0.48,0,0.08,0,0.45,0,0.04,0.24,0,1.03,0,0.99,0.3,0.26,0.32,0.06,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
24,0,0.885,0.98,1,0.278998,0.127086,-0.951845,0.042646,0.15419,-0.98712,0.164,0.144,-65.1,54.2,306.5,0.177,-0.09,0.044,0.41,0,0.01,0,0.99,0,0.14,0.8,0.11,0.7,0,1.36,0.43,0,0.49,0.02,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
25,0,0.923,0.98,1,0.27653,0.163415,-0.947009,0.039089,0.189432,-0.981116,0.162,0.181,-64.1,55.2,306,0.254,-0.068,0.045,0.55,0,0.01,0,1.25,0,0.26,1.39,0.13,0.61,0,1.71,0.37,0.42,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
26,0,0.962,0.88,1,0.27929,0.168087,-0.94538,0.024263,0.220395,-0.975109,0.157,0.2,-63.5,55.3,305.6,0.246,-0.066,0.033,0.71,0,0,0,1.14,0,0.31,1.51,0.13,0.6,0.11,2.09,0.2,0.85,1.29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,4,0,0,235.9492,73,10.6,0.006936984,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,8.06E-06,718.7276,680.223511,0.004778,0.004976
27,0,1,0.88,1,0.293656,0.188827,-0.937076,0.015875,0.265887,-0.963873,0.161,0.235,-63.3,55.7,306.1,0.274,-0.075,0.028,0.83,0,0,0,0.75,0,0.24,1.11,0.02,0.57,0.27,2.1,0.21,1.21,1.76,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
28,0,1.038,0.88,1,0.280675,0.201845,-0.938339,0.024566,0.274588,-0.961248,0.159,0.246,-63.1,56.1,305.6,0.261,-0.085,0.012,0.63,0,0,0,0.49,0,0.12,0.54,0.03,0.63,0.27,1.35,0.63,1.32,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
29,0,1.077,0.88,1,0.283769,0.191289,-0.939619,0.017119,0.248195,-0.968559,0.156,0.226,-63.2,56.6,302.1,0.209,-0.114,0.006,0.42,0.09,0,0,0.34,0,0.04,0.2,0.03,0.78,0.16,0.82,1.01,1.47,1.57,0.09,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
30,0,1.115,0.88,1,0.278942,0.185082,-0.942304,0.031599,0.233842,-0.971761,0.161,0.215,-63.3,57.1,302.2,0.196,-0.116,0.005,0.47,0.09,0,0,0.29,0,0.02,0.07,0.06,1.21,0.09,0.48,1.52,1.5,1.33,0.23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
31,0,1.154,0.88,1,0.262783,0.196231,-0.94469,0.050826,0.260979,-0.964006,0.163,0.235,-63.3,57.4,300,0.248,-0.087,0.001,0.66,0.11,0,0,0.29,0,0.03,0.04,0.03,1.31,0.11,0.52,1.67,1.46,1.32,0.28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
32,0,1.192,0.88,1,0.254425,0.187134,-0.948814,0.051906,0.250092,-0.96683,0.159,0.224,-62.5,57.9,299.8,0.241,-0.082,0,0.77,0.02,0,0,0.21,0,0.05,0.01,0.03,1.31,0.14,0.49,1.49,1.43,1.47,0.44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
33,0,1.231,0.88,1,0.244362,0.204677,-0.947837,0.031555,0.259402,-0.965254,0.143,0.238,-61.7,58.4,300.6,0.224,-0.072,0,0.75,0.02,0,0,0.33,0,0.07,0.32,0,0.77,0.07,1.28,0.94,1.29,1.3,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
34,0,1.269,0.88,1,0.19436,0.265219,-0.944395,-0.003645,0.325573,-0.94551,0.101,0.303,-59.6,60.1,302.4,0.234,-0.066,0.001,0.71,0,0,0,0.51,0,0.06,0.65,0,0.34,0.16,2.07,0.46,1.06,1.08,0.24,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
35,0,1.308,0.88,1,0.195522,0.250448,-0.948181,0.004537,0.313594,-0.949546,0.105,0.289,-58.7,60.1,301.4,0.236,-0.07,-0.004,0.7,0,0,0,1.07,0,0.13,1.12,0,0.47,0.34,3.13,0.81,0.72,0.89,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
36,0,1.346,0.88,1,0.191824,0.282883,-0.939777,-0.011012,0.343792,-0.938981,0.096,0.322,-58.4,60.5,301.9,0.243,-0.057,-0.001,0.97,0,0,0,1.29,0,0.08,1.26,0,0.78,0.6,3.2,1.16,0.67,0.92,0,0.04,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
37,0,1.385,0.88,1,0.136802,0.235183,-0.962276,-0.055043,0.362853,-0.930219,0.043,0.306,-58.4,62.1,304.9,0.286,-0.051,-0.019,1.29,0,0,0,1.48,0,0.07,1.37,0,1.18,0.69,3.15,1.57,0.59,0.97,0,0.07,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
38,0,1.423,0.77,1,0.13197,0.202023,-0.970449,-0.066364,0.367368,-0.927705,0.035,0.291,-58.1,62.2,305.7,0.292,-0.052,-0.031,1.64,0,0,0,1.22,0,0,1.2,0,0.98,0.78,2.61,1.35,0.56,1,0,0.14,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
39,0,1.462,0.77,1,0.155998,0.183897,-0.970488,-0.078046,0.368894,-0.926189,0.041,0.284,-58.2,62.9,305.8,0.265,-0.068,-0.046,1.62,0,0,0,1.03,0,0.01,0.85,0,1.14,0.5,1.75,1.6,0.36,1.02,0,0.24,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
40,0,1.5,0.93,1,0.171368,0.165301,-0.971241,-0.062908,0.353198,-0.933431,0.057,0.266,-63.1,63.7,306.5,0.261,-0.031,-0.046,1.61,0,0,0,0.77,0,0.01,0.48,0,1.28,0.29,0.84,1.61,0.23,1.05,0,0.22,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
41,0,1.538,0.93,1,0.189858,0.18456,-0.964309,-0.052361,0.353565,-0.933943,0.072,0.276,-64,64.3,308.4,0.277,-0.038,-0.039,1.73,0,0,0,0.68,0,0.01,0.2,0,1.56,0,0.21,1.47,0.19,0.95,0.14,0.39,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
42,0,1.577,0.98,1,0.167782,0.191226,-0.9671,-0.035368,0.357427,-0.933271,0.07,0.281,-64.8,63.1,307.4,0.269,-0.025,-0.041,1.9,0,0,0,0.59,0,0,0.17,0,1.59,0,0.08,0.93,0.31,0.85,0.14,0.59,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
43,0,1.615,0.93,1,0.168969,0.186548,-0.967807,-0.042028,0.350773,-0.935517,0.067,0.275,-65.6,61.6,307.3,0.25,-0.015,-0.048,1.96,0.03,0,0,0.46,0,0,0.12,0,1.4,0,0.12,0.56,0.26,0.62,0.14,1.04,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
44,0,1.654,0.93,1,0.155836,0.172511,-0.972602,-0.055666,0.323201,-0.944692,0.052,0.253,-66.9,60.6,310.9,0.233,-0.025,-0.052,1.77,0.05,0,0,0.25,0,0,0.1,0,1.4,0.01,0.14,0.44,0.21,0.62,0,1.3,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
45,0,1.692,0.98,1,0.138256,0.112277,-0.984012,0.002424,0.247679,-0.968839,0.072,0.182,-66.1,58.2,311.1,0.179,-0.026,-0.06,1.61,0.17,0,0,0.07,0,0,0.02,0,1.45,0.02,0.21,0.36,0.24,0.68,0,1.42,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
46,0,1.731,0.98,1,0.119484,0.070569,-0.990325,0.000892,0.217819,-0.975989,0.061,0.146,-65.6,56.9,311.6,0.159,-0.033,-0.061,1.39,0.17,0,0,0.01,0,0,0.01,0,1.65,0.02,0.1,0.19,0.4,0.89,0,1.47,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
47,0,1.769,0.98,1,0.113684,0.080748,-0.99023,-0.019015,0.196622,-0.980295,0.048,0.14,-64.8,55.6,311,0.141,-0.032,-0.061,1.25,0.19,0.02,0,0,0.06,0,0.03,0,1.72,0.04,0.07,0.08,0.47,0.87,0,1.32,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
48,0,1.808,0.93,1,0.121982,0.070218,-0.990045,-0.016908,0.180164,-0.983491,0.053,0.126,-64.2,54.7,310.8,0.128,-0.029,-0.057,0.74,0.07,0.06,0,0,0.19,0.08,0.11,0,1.88,0.03,0.02,0,0.54,0.72,0,1.06,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
49,0,1.846,0.98,1,0.126608,0.131226,-0.983234,-0.024205,0.225526,-0.973936,0.052,0.18,-62.1,51.9,307.9,0.082,-0.042,-0.035,0.33,0.04,0.11,0,0,0.39,0.17,0.2,0,2.06,0.03,0.02,0,0.59,0.62,0,0.66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
50,0,1.885,0.98,1,0.129112,0.126969,-0.983468,-0.012387,0.217207,-0.976047,0.059,0.174,-62.2,51.9,308.2,0.077,-0.047,-0.026,0,0,0.17,0,0.01,0.43,0.26,0.3,0,2.14,0,0.03,0,0.66,0.47,0.02,0.37,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0,236.2837,72,10.6,0.00686574,-0.017807733,0,260.8978271,-0.049277679,-0.100002527,1.925002527,1.51E-05,1101.988403,865.073425,0.003839,0.004112
