frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,0,0,0.98,1,0.17003,0.169779,-0.970703,0.03175,0.166018,-0.985611,0.103,0.17,-29.5,30.1,280.6,-0.022,-0.104,-0.029,0,0,0.16,0,0,0,0,0,0.14,0.62,0,0.1,0.14,0.06,0,1.27,0.17,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
2,0,0.037,0.98,1,0.166752,0.157492,-0.97334,0.001951,0.144543,-0.989497,0.086,0.153,-29.4,30.4,281.8,-0.043,-0.1,-0.034,0,0.01,0.18,0,0,0,0,0.05,0.2,0.87,0.02,0.06,0.06,0.12,0,1.34,0.16,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
3,0,0.074,0.98,1,0.166223,0.143768,-0.975551,0.004427,0.13764,-0.990472,0.087,0.142,-29.4,30.6,282.2,-0.056,-0.098,-0.037,0,0.01,0.18,0,0,0,0,0.05,0.25,1.02,0.02,0.06,0.03,0.17,0,1.39,0.19,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
4,0,0.111,0.98,1,0.163008,0.137232,-0.977034,0.010124,0.125376,-0.992058,0.088,0.133,-29.4,30.7,282.6,-0.066,-0.095,-0.04,0,0.01,0.12,0,0,0,0,0.12,0.28,1.05,0.02,0.07,0.04,0.22,0,1.44,0.29,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
5,0,0.148,0.98,1,0.165142,0.143046,-0.975841,0.059036,0.133749,-0.989255,0.114,0.14,-29.2,30.7,281.1,-0.066,-0.096,-0.042,0.08,0.13,0.13,0,0,0,0,0.15,0.29,1.14,0,0.05,0.12,0.22,0,1.47,0.5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
6,0,0.185,0.98,1,0.211343,0.150495,-0.965756,0.063892,0.181185,-0.981371,0.14,0.169,-29.2,30.9,280.8,-0.07,-0.099,-0.041,0.15,0.25,0.21,0,0,0,0,0.24,0.31,1.2,0.04,0.02,0.22,0.24,0,1.38,0.69,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
7,0,0.222,0.98,1,0.198378,0.14561,-0.969249,0.045581,0.188988,-0.980921,0.124,0.17,-29.2,30.9,280.7,-0.072,-0.101,-0.04,0.21,0.42,0.32,0,0,0,0,0.29,0.33,1.22,0.04,0,0.27,0.24,0,1.31,0.8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
8,0,0.259,0.98,1,0.200749,0.150883,-0.967954,0.047413,0.188833,-0.980864,0.127,0.173,-29.1,30.9,280.7,-0.073,-0.101,-0.039,0.15,0.44,0.33,0,0,0,0,0.27,0.33,1.18,0.04,0,0.28,0.25,0,1.25,0.75,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
9,0,0.296,0.98,1,0.185683,0.158413,-0.969756,0.056571,0.187289,-0.980675,0.124,0.175,-29,30.9,281.1,-0.074,-0.101,-0.039,0.08,0.43,0.28,0,0,0,0,0.28,0.35,1.11,0,0,0.27,0.23,0,1.34,0.77,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
10,0,0.333,0.98,1,0.18202,0.164512,-0.969435,0.056836,0.190065,-0.980125,0.122,0.18,-29,30.9,281.5,-0.069,-0.101,-0.038,0.34,0.4,0.35,0,0,0,0,0.24,0.36,1.14,0.08,0,0.28,0.14,0.04,1.29,1.17,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
11,0,0.37,0.98,1,0.185869,0.2404,-0.952712,0.051325,0.162972,-0.985295,0.122,0.205,-29,31,284.8,-0.071,-0.1,-0.035,0.67,0.4,0.49,0,0,0,0,0.22,0.38,1.18,0.19,0,0.23,0.06,0.05,1.23,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,83.8223,82,12.3,0.004701364,-0.017807751,0,265.5853271,0.018407227,-0.099998713,1.924998713,8.40E-06,0,0,0.004077,0.00486
