frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,0,0,0.98,1,0.126192,0.128417,-0.983659,0.024802,0.128765,-0.991365,0.076,0.129,-24.5,15.1,267.3,-0.081,-0.104,-0.025,0.46,0.69,0.5,0,1.34,0,0,2.1,0.45,1.29,0,1.12,0,0.31,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
2,0,0.036,0.98,1,0.134427,0.135847,-0.981568,0.03483,0.147563,-0.988439,0.086,0.143,-24.7,15.1,268,-0.063,-0.106,-0.02,0.7,0.51,0.48,0,1.31,0,0,2.22,0.42,1.43,0,1.15,0.05,0.15,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
3,0,0.071,0.98,1,0.131593,0.150369,-0.979833,0.036528,0.156809,-0.986953,0.085,0.155,-24.7,15.1,267.3,-0.053,-0.107,-0.015,0.79,0.28,0.51,0,1.29,0,0,2.21,0.43,1.51,0,1.2,0.05,0.13,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
4,0,0.107,0.98,1,0.117671,0.157389,-0.980501,0.032552,0.161562,-0.986326,0.076,0.161,-24.7,15,266.4,-0.045,-0.112,-0.01,0.75,0.14,0.56,0,1.26,0,0,2.21,0.45,1.47,0,1.27,0.03,0.18,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
5,0,0.143,0.98,1,0.116588,0.163038,-0.979707,0.038474,0.166393,-0.985309,0.079,0.166,-24.8,14.9,265.9,-0.043,-0.113,-0.008,0.7,0.09,0.61,0,1.29,0,0,2.17,0.49,1.45,0,1.3,0.03,0.24,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
6,0,0.179,0.98,1,0.127011,0.160063,-0.978901,0.039249,0.162417,-0.985941,0.084,0.163,-24.8,15,266,-0.043,-0.112,-0.007,0.74,0.15,0.65,0,1.28,0,0,2.22,0.5,1.38,0,1.33,0.11,0.23,0,0.02,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
7,0,0.214,0.98,1,0.125815,0.153309,-0.980136,0.041249,0.162237,-0.985889,0.085,0.159,-24.9,15,265.3,-0.041,-0.111,-0.006,0.78,0.22,0.66,0,1.29,0,0,2.21,0.5,1.36,0,1.36,0.1,0.22,0,0.03,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
8,0,0.25,0.98,1,0.126234,0.160472,-0.978935,0.040736,0.15757,-0.986667,0.085,0.16,-25.1,15.1,265.7,-0.042,-0.111,-0.005,0.82,0.3,0.6,0,1.27,0,0,2.24,0.48,1.32,0,1.37,0.16,0.21,0,0.03,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
9,0,0.286,0.98,1,0.125744,0.150619,-0.980562,0.03626,0.155122,-0.98723,0.082,0.154,-25.2,15.1,265.8,-0.045,-0.113,-0.003,0.73,0.35,0.57,0,1.25,0,0,2.24,0.49,1.34,0,1.33,0.14,0.2,0,0.02,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
10,0,0.321,0.98,1,0.134152,0.163915,-0.97731,0.040073,0.165519,-0.985392,0.089,0.166,-25.2,15.3,266.7,-0.039,-0.111,-0.003,0.74,0.37,0.63,0,1.27,0,0,2.22,0.51,1.3,0,1.35,0.19,0.19,0,0.02,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,94.7598,86,11.3,0.005536302,0.017880279,0,265.145874,0.001533936,-0.100000143,1.925000143,8.40E-06,778.949585,826.359192,0,0
