frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
25,0,0.857,0.98,1,0.229704,0.35246,-0.907198,-0.043285,0.35961,-0.932098,0.101,0.369,-66.8,20.8,237.8,0.112,-0.075,0.08,1.48,1.77,0,1,0.02,0,0,0.67,0.12,0,0.11,0.41,0.21,0,0.68,0,0.92,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,94.7113,70,13.5,0.005425276,-0.017807751,0,264.2669678,-0.000959,-0.099999666,1.924999666,8.06E-06,,,,
26,0,0.893,0.98,1,0.206525,0.351353,-0.913181,-0.034678,0.367719,-0.92929,0.093,0.372,-67.9,21.5,239.1,0.119,-0.069,0.081,1.37,1.5,0,1.06,0.04,0,0,0.73,0.13,0,0.08,0.41,0.17,0,0.58,0,1.02,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,94.7113,70,13.5,0.005425276,-0.017807751,0,264.2669678,-0.000959,-0.099999666,1.924999666,8.06E-06,,,,
27,0,0.929,0.98,1,0.225542,0.354481,-0.907455,-0.038227,0.364752,-0.93032,0.102,0.373,-68.7,21.9,238.5,0.118,-0.07,0.084,1.28,1.21,0,1.09,0.07,0,0,0.75,0.13,0,0.14,0.42,0.09,0,0.5,0,1.06,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,94.7113,70,13.5,0.005425276,-0.017807751,0,264.2669678,-0.000959,-0.099999666,1.924999666,8.06E-06,,,,
28,0,0.964,0.98,1,0.20998,0.355219,-0.910894,-0.038874,0.368556,-0.928792,0.093,0.375,-70,22.6,237.1,0.112,-0.074,0.087,1.2,1.12,0,1.29,0.1,0,0,0.75,0.16,0,0.19,0.4,0.05,0,0.44,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,94.7113,70,13.5,0.005425276,-0.017807751,0,264.2669678,-0.000959,-0.099999666,1.924999666,8.06E-06,,,,
29,0,1,0.98,1,0.23693,0.367536,-0.899323,-0.016571,0.369629,-0.929032,0.12,0.383,-70.6,23.5,237.6,0.118,-0.073,0.09,1.24,1.24,0,1.41,0.07,0,0,0.79,0.18,0,0.24,0.38,0.03,0,0.51,0,0.75,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
30,0,1.036,0.98,1,0.260541,0.362525,-0.894815,0.036743,0.360111,-0.932186,0.161,0.377,-70.5,24,239.4,0.125,-0.069,0.096,1.27,1.39,0,1.77,0.04,0,0,0.76,0.21,0,0.23,0.28,0.02,0,0.61,0.03,0.47,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
31,0,1.071,0.98,1,0.251592,0.359577,-0.898558,0.099008,0.390341,-0.915331,0.191,0.392,-68.7,23.4,238.7,0.103,-0.091,0.097,1.11,1.39,0,2.04,0,0,0,0.73,0.17,0,0.23,0.23,0,0,0.66,0.03,0.21,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
32,0,1.107,0.98,1,0.170669,0.399145,-0.900864,0.058444,0.462175,-0.884861,0.128,0.449,-68.1,23.1,238.6,0.099,-0.079,0.089,1.06,1.5,0,2.46,0,0,0,0.64,0.15,0,0.18,0.21,0,0,0.62,0.03,0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
33,0,1.143,0.98,1,0.227745,0.341579,-0.911842,0.053205,0.42059,-0.905689,0.153,0.397,-65.6,22.2,236.3,0.08,-0.117,0.096,0.77,1.54,0,2.03,0,0,0.06,0.58,0.07,0,0.25,0.19,0,0,0.63,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
34,0,1.179,0.98,1,0.26525,0.438995,-0.858444,-0.025554,0.407566,-0.912818,0.135,0.446,-63.7,21.8,242.6,0.113,-0.091,0.09,0.64,1.58,0,1.28,0.18,0.2,0.18,0.54,0.06,0,0.32,0.1,0,0,0.59,0,0.2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
35,0,1.214,0.98,1,0.310783,0.412899,-0.856112,-0.073914,0.377765,-0.922946,0.132,0.418,-58.7,20.5,243.6,0.095,-0.112,0.101,0.4,1.48,0,0.34,0.38,0.31,0.34,0.52,0,0,0.38,0,0,0,0.57,0,0.26,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
36,0,1.25,0.98,1,0.291469,0.402234,-0.867902,-0.085227,0.366422,-0.926537,0.114,0.405,-56.8,20.3,243.4,0.091,-0.122,0.107,0.44,1.48,0,0,0.58,0.55,0.45,0.55,0,0,0.4,0,0.03,0,0.56,0,0.3,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
37,0,1.286,0.98,1,0.29007,0.395754,-0.871343,-0.048719,0.370595,-0.927516,0.133,0.403,-55.6,20.4,243.8,0.089,-0.126,0.108,0.53,1.6,0,0,0.63,0.49,0.46,0.53,0,0,0.42,0,0.06,0,0.63,0,0.1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
38,0,1.321,0.98,1,0.296043,0.385952,-0.873728,-0.056118,0.358583,-0.931809,0.132,0.391,-54.3,20.6,244.2,0.088,-0.128,0.108,0.61,1.6,0,0,0.64,0.59,0.44,0.56,0,0,0.41,0,0.1,0,0.66,0,0.05,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
39,0,1.357,0.98,1,0.293309,0.381667,-0.876527,-0.057357,0.359552,-0.93136,0.13,0.389,-54.3,20.6,244.2,0.087,-0.128,0.109,0.63,1.49,0,0,0.63,0.49,0.42,0.53,0,0,0.39,0,0.18,0,0.62,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
40,0,1.393,0.98,1,0.308068,0.371258,-0.875935,-0.056973,0.357531,-0.932162,0.138,0.383,-53.1,20.7,243.8,0.084,-0.129,0.107,0.56,1.52,0,0.09,0.63,0.39,0.46,0.57,0,0,0.39,0,0.17,0,0.6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
41,0,1.429,0.98,1,0.308194,0.356408,-0.882037,-0.053104,0.348283,-0.935884,0.139,0.37,-50.3,21,243,0.082,-0.131,0.108,0.52,1.57,0,0.14,0.64,0.24,0.52,0.6,0,0,0.4,0,0.19,0,0.59,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
42,0,1.464,0.98,1,0.300178,0.353642,-0.885906,-0.054033,0.349123,-0.935518,0.134,0.368,-50.2,21,242.8,0.082,-0.131,0.108,0.55,1.75,0,0.19,0.67,0.29,0.53,0.68,0,0,0.44,0,0.09,0,0.52,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
43,0,1.5,0.98,1,0.314726,0.32707,-0.891051,-0.058371,0.315442,-0.947148,0.139,0.336,-47.3,22.6,243.6,0.084,-0.131,0.112,0.56,1.77,0,0.19,0.65,0.52,0.55,0.72,0,0,0.47,0,0.06,0,0.49,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
44,0,1.536,0.98,1,0.300973,0.326858,-0.895868,-0.059684,0.303254,-0.951039,0.13,0.329,-46.9,23.4,244.2,0.093,-0.128,0.113,0.57,1.76,0,0.2,0.64,0.69,0.5,0.71,0,0,0.56,0,0.01,0,0.49,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
45,0,1.571,0.98,1,0.287707,0.330262,-0.898973,-0.061048,0.305816,-0.950131,0.122,0.331,-46.5,24,244.4,0.093,-0.127,0.115,0.51,1.75,0,0.19,0.63,0.77,0.52,0.7,0,0,0.55,0,0,0,0.58,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
46,0,1.607,0.98,1,0.279145,0.337661,-0.898923,-0.062717,0.296137,-0.953084,0.116,0.33,-46.2,24.3,244.7,0.096,-0.124,0.12,0.49,1.74,0,0.1,0.63,0.82,0.49,0.67,0,0,0.55,0,0,0,0.59,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
47,0,1.643,0.98,1,0.271133,0.34175,-0.89983,-0.06544,0.298431,-0.952185,0.111,0.333,-45.8,24.3,244.8,0.094,-0.124,0.122,0.47,1.71,0,0.11,0.62,0.78,0.47,0.72,0,0,0.51,0,0,0,0.58,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
48,0,1.679,0.98,1,0.27642,0.336659,-0.90014,-0.066719,0.301819,-0.951028,0.113,0.332,-45.3,24.3,244.7,0.093,-0.124,0.125,0.51,1.73,0,0.1,0.6,0.75,0.45,0.78,0,0,0.52,0,0,0,0.59,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
49,0,1.714,0.98,1,0.272808,0.349873,-0.896195,-0.075088,0.299834,-0.951032,0.107,0.338,-44.8,24.2,244.7,0.09,-0.122,0.129,0.57,1.78,0,0.12,0.59,0.6,0.46,0.83,0,0,0.51,0,0,0,0.59,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
50,0,1.75,0.98,1,0.275589,0.348163,-0.89601,-0.074018,0.297684,-0.951791,0.109,0.336,-44.8,24.2,244.7,0.09,-0.123,0.13,0.61,1.8,0,0.07,0.57,0.54,0.49,0.81,0,0,0.5,0,0,0,0.58,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
51,0,1.786,0.98,1,0.269575,0.343667,-0.899568,-0.059825,0.296481,-0.953163,0.113,0.333,-44.3,24.3,245.1,0.09,-0.124,0.132,0.62,1.85,0,0.15,0.57,0.45,0.49,0.82,0,0,0.49,0,0,0,0.54,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
52,0,1.821,0.98,1,0.270417,0.344072,-0.89916,-0.065145,0.296955,-0.952667,0.11,0.333,-43.7,24.5,244.9,0.091,-0.124,0.134,0.57,1.75,0,0.2,0.6,0.44,0.48,0.85,0,0,0.46,0,0,0,0.54,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
53,0,1.857,0.98,1,0.270024,0.336443,-0.90216,-0.076495,0.298569,-0.951317,0.104,0.33,-43.1,25,245,0.094,-0.121,0.133,0.49,1.65,0,0.23,0.65,0.44,0.49,0.91,0,0,0.47,0,0,0,0.57,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
54,0,1.893,0.98,1,0.263147,0.337286,-0.903876,-0.06636,0.305491,-0.94988,0.106,0.334,-42.6,25.4,244.9,0.094,-0.12,0.133,0.39,1.42,0,0.25,0.67,0.31,0.48,0.89,0,0,0.46,0,0,0,0.63,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,96.8917,70,13.7,0.005412747,-0.020827568,0,263.973999,-0.000959,-0.099999666,1.924999666,1.51E-05,,,,
