frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
11,0,0.37,0.98,1,0.193831,0.215179,-0.957145,-0.006769,0.22982,-0.97321,0.097,0.227,-35.6,-18.4,271,-0.01,-0.043,0.043,0.51,0.34,0,0.41,0.72,1.39,0,0.53,0.09,0.14,0.14,0.6,0,0.21,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
12,0,0.407,0.98,1,0.195727,0.22459,-0.954594,-0.008053,0.233467,-0.972331,0.097,0.233,-34.8,-18.4,271.2,-0.01,-0.043,0.045,0.54,0.44,0,0.49,0.69,1.28,0,0.54,0.08,0.19,0.19,0.63,0,0.21,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
13,0,0.444,0.98,1,0.199731,0.223945,-0.953916,-0.005288,0.22926,-0.973351,0.101,0.231,-34.8,-18.4,271.2,-0.009,-0.042,0.045,0.6,0.55,0,0.44,0.64,1.17,0,0.53,0.07,0.19,0.29,0.65,0,0.24,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
14,0,0.481,0.98,1,0.194115,0.230125,-0.953605,-0.012173,0.231301,-0.972806,0.094,0.235,-34.2,-18.2,271.3,-0.011,-0.043,0.048,0.54,0.47,0,0.38,0.62,1.22,0,0.48,0.06,0.19,0.25,0.61,0,0.26,0,0,0.05,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
15,0,0.519,0.98,1,0.181975,0.261503,-0.947893,-0.019276,0.240107,-0.970555,0.085,0.256,-33.9,-18.1,271.5,-0.018,-0.043,0.049,0.48,0.42,0,0.29,0.62,1.17,0,0.46,0.05,0.18,0.2,0.58,0,0.28,0,0,0.05,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
16,0,0.556,0.98,1,0.187629,0.253106,-0.949069,-0.020834,0.240606,-0.970399,0.087,0.252,-34,-18.1,271.6,-0.021,-0.045,0.049,0.45,0.37,0,0.39,0.68,1.11,0,0.45,0.05,0.17,0.15,0.57,0,0.27,0,0,0.13,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
17,0,0.593,0.98,1,0.184636,0.228148,-0.955959,-0.020146,0.249656,-0.968125,0.085,0.243,-33.6,-18.1,272.3,-0.022,-0.043,0.049,0.45,0.35,0,0.39,0.72,1.06,0,0.49,0.07,0.16,0.15,0.54,0,0.25,0,0,0.16,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
18,0,0.63,0.98,1,0.182856,0.232363,-0.955286,-0.024965,0.260279,-0.965211,0.082,0.251,-33.6,-18.1,272.2,-0.02,-0.043,0.049,0.44,0.25,0,0.42,0.76,1.1,0,0.51,0.07,0.16,0.16,0.55,0,0.21,0,0,0.3,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
19,0,0.667,0.98,1,0.18389,0.243646,-0.952272,-0.01433,0.248034,-0.968645,0.088,0.251,-33.5,-18,272.5,-0.022,-0.044,0.05,0.41,0.21,0,0.42,0.75,1.17,0,0.49,0.05,0.19,0.16,0.51,0,0.17,0,0,0.45,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
20,0,0.704,0.98,1,0.18435,0.249503,-0.950665,-0.015348,0.258585,-0.965867,0.088,0.259,-33.7,-17.9,272.6,-0.019,-0.044,0.051,0.43,0.28,0,0.48,0.76,1.2,0,0.44,0.03,0.24,0.18,0.49,0,0.14,0,0,0.57,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
21,0,0.741,0.98,1,0.18417,0.257671,-0.948518,-0.034756,0.246909,-0.968415,0.078,0.257,-33.9,-17.9,272.4,-0.015,-0.046,0.052,0.44,0.33,0,0.45,0.78,1.2,0,0.42,0.03,0.28,0.19,0.43,0,0.13,0,0,0.59,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
22,0,0.778,0.98,1,0.184681,0.256551,-0.948723,-0.024584,0.245272,-0.969142,0.083,0.256,-33.9,-17.9,272.3,-0.012,-0.045,0.051,0.46,0.4,0,0.3,0.83,1.27,0,0.41,0.02,0.27,0.23,0.43,0,0.11,0,0,0.48,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
23,0,0.815,0.98,1,0.174311,0.263064,-0.948901,-0.056505,0.248747,-0.966919,0.061,0.261,-34.2,-17.9,271.4,-0.011,-0.045,0.05,0.47,0.43,0,0.17,0.84,1.32,0,0.44,0.01,0.18,0.26,0.45,0,0.1,0,0,0.46,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
24,0,0.852,0.98,1,0.167995,0.27149,-0.947666,-0.042684,0.267677,-0.962563,0.066,0.275,-34.5,-17.9,271.4,-0.007,-0.047,0.049,0.5,0.5,0,0.12,0.85,1.4,0,0.46,0,0.13,0.3,0.49,0,0.09,0,0,0.5,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
25,0,0.889,0.98,1,0.167667,0.273938,-0.947019,-0.047213,0.268364,-0.96216,0.063,0.277,-34.5,-17.9,271.3,-0.005,-0.046,0.049,0.53,0.49,0,0.16,0.81,1.5,0,0.47,0,0.11,0.29,0.51,0,0.06,0.02,0,0.57,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
26,0,0.926,0.98,1,0.174631,0.279408,-0.944159,-0.04336,0.27041,-0.961768,0.069,0.281,-34.7,-17.9,271.5,-0.001,-0.044,0.046,0.5,0.42,0,0.16,0.79,1.51,0,0.46,0,0.09,0.27,0.47,0,0.03,0.02,0,0.62,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
27,0,0.963,0.98,1,0.188467,0.280189,-0.941262,-0.042602,0.270212,-0.961858,0.076,0.282,-34.8,-17.9,271.7,-0.001,-0.044,0.045,0.5,0.47,0,0.21,0.78,1.52,0,0.49,0,0.07,0.25,0.48,0,0,0.02,0,0.62,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,4,0,0,54.827,100,21.7,0.006140246,0.739476549,0,15.24353027,0.079764648,-0.095072508,1.920072508,0.170699768,696.797729,663.501282,0.005157,0.005138
28,0,1,0.98,1,0.195705,0.287693,-0.937514,-0.04012,0.265635,-0.963238,0.082,0.283,-34.8,-17.8,271.6,0.002,-0.045,0.043,0.49,0.53,0,0.24,0.8,1.47,0,0.59,0.02,0.1,0.22,0.45,0,0,0,0,0.63,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
29,0,1.037,0.98,1,0.197407,0.283245,-0.938511,-0.051553,0.26459,-0.962982,0.077,0.281,-34.8,-17.6,271.7,0.001,-0.045,0.042,0.48,0.57,0,0.27,0.84,1.54,0,0.68,0.03,0.19,0.22,0.48,0,0.04,0,0,0.58,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
30,0,1.074,0.98,1,0.198387,0.29066,-0.936034,-0.0513,0.268414,-0.961937,0.077,0.286,-34.8,-17.6,271.7,0.002,-0.045,0.042,0.47,0.54,0,0.22,0.85,1.53,0,0.73,0.03,0.23,0.23,0.46,0,0.04,0,0,0.56,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
31,0,1.111,0.98,1,0.193491,0.295929,-0.935407,-0.053312,0.266306,-0.962413,0.074,0.288,-34.9,-17.3,271.7,0.005,-0.039,0.042,0.43,0.45,0,0.21,0.84,1.55,0,0.7,0.01,0.17,0.29,0.46,0,0.04,0.02,0,0.49,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
32,0,1.148,0.98,1,0.194092,0.27264,-0.942335,-0.041124,0.257286,-0.96546,0.08,0.271,-34.8,-17.3,271.4,0.01,-0.039,0.042,0.41,0.4,0,0.14,0.83,1.55,0,0.67,0,0.09,0.31,0.47,0,0.01,0.03,0,0.44,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
33,0,1.185,0.98,1,0.191629,0.274296,-0.942359,-0.043376,0.257004,-0.965437,0.078,0.272,-34.8,-17.3,271.5,0.009,-0.038,0.042,0.39,0.26,0,0.17,0.82,1.55,0,0.62,0,0.08,0.34,0.49,0,0.03,0.03,0,0.25,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
34,0,1.222,0.98,1,0.184073,0.231929,-0.955158,-0.029102,0.233738,-0.971864,0.08,0.237,-34.8,-17.4,271.7,0.01,-0.036,0.042,0.42,0.26,0,0.2,0.81,1.45,0,0.61,0,0.1,0.35,0.52,0,0.05,0.02,0,0.13,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
35,0,1.259,0.98,1,0.195586,0.220246,-0.955635,-0.025218,0.230645,-0.972711,0.088,0.23,-34.8,-17.4,271.7,0.01,-0.037,0.043,0.43,0.39,0,0.24,0.8,1.38,0,0.58,0,0.1,0.36,0.49,0,0.07,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
36,0,1.296,0.98,1,0.170009,0.247122,-0.953954,-0.038759,0.244272,-0.968932,0.068,0.25,-34.8,-17.2,270.9,0.015,-0.035,0.044,0.41,0.49,0,0.26,0.81,1.39,0,0.54,0,0.09,0.34,0.46,0,0.08,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
37,0,1.333,0.98,1,0.174751,0.251169,-0.952038,-0.043516,0.246667,-0.968123,0.068,0.254,-35,-17,271.1,0.015,-0.034,0.044,0.36,0.54,0,0.24,0.83,1.42,0,0.52,0,0.09,0.31,0.42,0,0.08,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
38,0,1.37,0.98,1,0.173785,0.251972,-0.952003,-0.05269,0.25165,-0.966383,0.063,0.257,-35.1,-17,271.2,0.013,-0.033,0.043,0.3,0.48,0,0.23,0.84,1.37,0,0.56,0.01,0.14,0.28,0.41,0,0.08,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
39,0,1.407,0.98,1,0.16674,0.249173,-0.953997,-0.042415,0.253986,-0.966277,0.065,0.256,-35.2,-16.9,271.6,0.016,-0.033,0.044,0.3,0.47,0,0.17,0.86,1.31,0,0.6,0.01,0.22,0.24,0.43,0,0.08,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
40,0,1.444,0.98,1,0.159655,0.240326,-0.957473,-0.032457,0.260861,-0.96483,0.066,0.255,-35.3,-16.8,271.7,0.017,-0.033,0.045,0.32,0.48,0,0.18,0.87,1.19,0,0.63,0.03,0.26,0.21,0.46,0,0.06,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
41,0,1.481,0.98,1,0.162502,0.240953,-0.956836,-0.039923,0.264391,-0.963589,0.064,0.257,-35.3,-16.7,271.5,0.017,-0.032,0.043,0.38,0.5,0,0.22,0.87,1.12,0,0.57,0.03,0.26,0.23,0.51,0,0.06,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
42,0,1.519,0.98,1,0.174434,0.244397,-0.953857,-0.042193,0.260195,-0.964634,0.069,0.257,-35.3,-16.6,271.2,0.019,-0.033,0.043,0.39,0.58,0,0.24,0.84,1.09,0,0.52,0.02,0.2,0.2,0.51,0,0.09,0.02,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
43,0,1.556,0.98,1,0.179104,0.268056,-0.946609,-0.053591,0.26228,-0.963503,0.066,0.271,-35.4,-16.5,271.5,0.018,-0.036,0.042,0.42,0.67,0,0.26,0.83,1.22,0,0.46,0.01,0.16,0.18,0.49,0,0.13,0.04,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
44,0,1.593,0.98,1,0.170861,0.267662,-0.948242,-0.062541,0.259226,-0.96379,0.057,0.269,-35.4,-16.4,271.4,0.017,-0.033,0.042,0.4,0.65,0,0.24,0.82,1.26,0,0.47,0.01,0.15,0.13,0.47,0,0.14,0.04,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
45,0,1.63,0.98,1,0.16533,0.267,-0.949409,-0.0571,0.256771,-0.964784,0.056,0.267,-35.4,-16.4,271.6,0.018,-0.032,0.043,0.37,0.62,0,0.29,0.8,1.25,0,0.46,0.01,0.16,0.12,0.47,0,0.13,0.02,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
46,0,1.667,0.98,1,0.168986,0.257093,-0.951497,-0.035798,0.2487,-0.967919,0.069,0.258,-35.3,-16.2,271.3,0.021,-0.032,0.042,0.34,0.57,0,0.26,0.81,1.23,0,0.48,0.01,0.18,0.1,0.51,0,0.13,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
47,0,1.704,0.98,1,0.168942,0.243805,-0.954996,-0.035256,0.24984,-0.967645,0.069,0.251,-35.4,-16.1,271.7,0.019,-0.034,0.043,0.31,0.55,0,0.28,0.83,1.28,0,0.49,0.03,0.2,0.08,0.52,0,0.14,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
48,0,1.741,0.98,1,0.171262,0.239242,-0.955737,-0.046979,0.25083,-0.96689,0.065,0.25,-35.3,-16,271.4,0.014,-0.034,0.043,0.29,0.49,0,0.23,0.84,1.33,0,0.51,0.04,0.22,0.05,0.54,0,0.14,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
49,0,1.778,0.98,1,0.174016,0.232452,-0.956914,-0.042494,0.247885,-0.967857,0.068,0.245,-35.2,-15.9,271.4,0.009,-0.035,0.043,0.25,0.35,0,0.17,0.83,1.27,0,0.54,0.04,0.31,0.04,0.55,0,0.15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
50,0,1.815,0.98,1,0.169364,0.273909,-0.946726,-0.031151,0.245089,-0.969,0.072,0.265,-35.2,-15.8,271.3,0.01,-0.035,0.042,0.21,0.28,0,0.09,0.83,1.18,0,0.55,0.04,0.33,0.02,0.57,0,0.15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,55.0521,102,21.7,0.006193461,7.374626073,12.62329102,0,0.088968262,-0.090337038,1.915337038,0.340821251,686.423523,706.012512,0.005336,0.005546
