frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
12,0,0.393,0.98,1,0.144069,0.340883,-0.929001,-0.07014,0.383795,-0.920751,0.04,0.373,-29.3,30.5,266.5,0.209,0.044,0.029,0.22,0,0,0.01,0.97,0.26,0.21,0.96,0,1.46,0.04,0.82,0.21,0.31,0.04,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
13,0,0.429,0.98,1,0.115739,0.371672,-0.921121,-0.070711,0.394904,-0.915997,0.025,0.395,-29.3,30.2,266.4,0.202,0.043,0.03,0.29,0,0,0.03,0.99,0.23,0.2,0.99,0,1.46,0.08,0.81,0.24,0.27,0.07,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
14,0,0.464,0.98,1,0.113457,0.390021,-0.913789,-0.065282,0.399814,-0.914269,0.026,0.408,-29.2,29.8,266.5,0.197,0.041,0.03,0.37,0,0,0.03,0.99,0.15,0.19,1.01,0,1.54,0.19,0.85,0.23,0.22,0.05,0,0.09,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
15,0,0.5,0.98,1,0.120458,0.377294,-0.918226,-0.066445,0.397293,-0.915283,0.029,0.4,-29.1,29.3,266.5,0.19,0.041,0.032,0.34,0,0,0.02,1.01,0.05,0.28,1.02,0,1.64,0.24,0.79,0.16,0.17,0.02,0,0.17,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
16,0,0.536,0.98,1,0.133799,0.388333,-0.911754,-0.05755,0.392029,-0.918151,0.042,0.403,-28.9,29,266,0.19,0.039,0.033,0.37,0.05,0,0.03,1.01,0,0.35,1.01,0,1.76,0.31,0.73,0.25,0.19,0.03,0,0.17,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
17,0,0.571,0.98,1,0.127128,0.386565,-0.913458,-0.08267,0.387795,-0.918031,0.024,0.4,-28.8,28.8,266.3,0.186,0.035,0.033,0.42,0.09,0,0.03,1,0,0.42,1.02,0,1.74,0.3,0.67,0.28,0.2,0.03,0,0.09,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
18,0,0.607,0.98,1,0.130543,0.384268,-0.913945,-0.094087,0.386358,-0.917537,0.02,0.398,-28.7,28.6,265.8,0.181,0.035,0.034,0.42,0.09,0,0.03,0.99,0,0.39,1.02,0,1.73,0.38,0.67,0.32,0.21,0.1,0.01,0.01,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
19,0,0.643,0.98,1,0.122712,0.385918,-0.914335,-0.084758,0.377485,-0.922128,0.021,0.394,-28.6,28.4,266,0.178,0.036,0.033,0.36,0.07,0,0,0.97,0,0.34,1.04,0,1.71,0.45,0.7,0.31,0.16,0.1,0.01,0.04,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
20,0,0.679,0.98,1,0.144358,0.369706,-0.917866,-0.086549,0.381853,-0.920162,0.031,0.388,-28.5,28.2,266.3,0.176,0.035,0.035,0.28,0.03,0,0,0.96,0.05,0.32,1.04,0,1.72,0.52,0.71,0.25,0.15,0.11,0.04,0.03,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
21,0,0.714,0.98,1,0.14543,0.35186,-0.924686,-0.087172,0.379126,-0.92123,0.032,0.377,-28.4,28.1,266.3,0.169,0.034,0.035,0.27,0.04,0,0,0.96,0.05,0.36,1.02,0,1.68,0.52,0.7,0.23,0.11,0.04,0.06,0.03,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
22,0,0.75,0.98,1,0.129109,0.364298,-0.92229,-0.083976,0.367089,-0.926387,0.024,0.377,-28.3,28,266.8,0.163,0.034,0.034,0.25,0.04,0,0,0.99,0.05,0.39,1.04,0,1.64,0.54,0.71,0.15,0.1,0.04,0.06,0.03,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
23,0,0.786,0.98,1,0.138346,0.354829,-0.924639,-0.070405,0.366069,-0.927921,0.037,0.371,-28.2,27.8,267.1,0.153,0.032,0.033,0.27,0.06,0,0,0.99,0,0.43,1.02,0.01,1.61,0.58,0.69,0.15,0.05,0.03,0.03,0.05,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
24,0,0.821,0.98,1,0.126938,0.349956,-0.928126,-0.076264,0.335388,-0.938988,0.027,0.352,-28.1,27.7,267.8,0.148,0.034,0.033,0.28,0.15,0,0,0.95,0,0.48,1.01,0.01,1.64,0.57,0.67,0.09,0.03,0.06,0.01,0.09,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
25,0,0.857,0.98,1,0.122565,0.353376,-0.927417,-0.081585,0.353763,-0.93177,0.022,0.363,-28,27.6,268.4,0.138,0.032,0.032,0.34,0.27,0,0,0.89,0,0.55,0.99,0.03,1.67,0.53,0.62,0.04,0,0.08,0.01,0.22,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
26,0,0.893,0.98,1,0.135841,0.34333,-0.929339,-0.088396,0.359908,-0.928791,0.026,0.362,-28,27.4,268.2,0.134,0.034,0.033,0.4,0.42,0,0,0.89,0.03,0.59,0.98,0.03,1.7,0.47,0.56,0.01,0,0.15,0.04,0.3,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
27,0,0.929,0.98,1,0.125103,0.350493,-0.928172,-0.089052,0.364245,-0.927036,0.019,0.368,-27.8,27.2,267.9,0.134,0.035,0.033,0.47,0.52,0,0,0.89,0.03,0.62,1,0.03,1.76,0.49,0.55,0.03,0,0.19,0.05,0.28,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
28,0,0.964,0.98,1,0.116376,0.357608,-0.926592,-0.08851,0.368445,-0.925426,0.015,0.374,-27.8,27.1,267.9,0.132,0.035,0.034,0.5,0.49,0,0,0.92,0.03,0.66,1.07,0.01,1.78,0.48,0.55,0.02,0,0.15,0.09,0.29,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,125.8685,0,11.6,0.005713917,-0.020299059,0,265.7318115,-0.005560516,-0.099995375,1.924995375,0,623.333618,678.602783,0,0
29,0,1,0.98,1,0.130796,0.372158,-0.918908,-0.108507,0.374453,-0.920875,0.012,0.386,-27.7,27.1,268.9,0.132,0.034,0.037,0.54,0.52,0,0,0.94,0,0.69,1.1,0.01,1.79,0.47,0.56,0.02,0,0.13,0.09,0.39,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
30,0,1.036,0.98,1,0.128127,0.374703,-0.918249,-0.111434,0.373671,-0.920843,0.009,0.386,-27.7,27.1,268.8,0.131,0.035,0.038,0.57,0.54,0,0,1.01,0,0.71,1.13,0.01,1.8,0.46,0.55,0,0,0.07,0.11,0.52,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
31,0,1.071,0.98,1,0.1373,0.334882,-0.932203,-0.106344,0.358903,-0.927297,0.017,0.357,-27.4,26.9,267.6,0.127,0.034,0.04,0.6,0.58,0,0,1.01,0.02,0.63,1.14,0.01,1.86,0.43,0.52,0,0,0.11,0.13,0.35,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
32,0,1.107,0.98,1,0.131786,0.310718,-0.941322,-0.073331,0.326406,-0.942381,0.031,0.326,-27.2,26.6,266.6,0.121,0.032,0.041,0.64,0.65,0,0,0.99,0.04,0.6,1.13,0,1.94,0.41,0.48,0,0,0.13,0.15,0.16,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
33,0,1.143,0.98,1,0.139712,0.293546,-0.94568,-0.082177,0.312992,-0.946194,0.03,0.31,-27.2,26.6,266.9,0.116,0.031,0.041,0.67,0.66,0,0,0.93,0.04,0.57,1.1,0.01,1.9,0.32,0.44,0,0,0.24,0.18,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
34,0,1.179,0.98,1,0.12324,0.300844,-0.945677,-0.088167,0.307905,-0.947323,0.019,0.311,-27.2,26.7,267.3,0.117,0.032,0.042,0.65,0.67,0,0,0.92,0.05,0.61,1.09,0.01,1.86,0.24,0.44,0,0,0.27,0.22,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
35,0,1.214,0.98,1,0.13166,0.303733,-0.943616,-0.071809,0.320904,-0.944386,0.032,0.32,-27.2,26.9,267.3,0.118,0.032,0.043,0.62,0.64,0,0,0.9,0.03,0.59,1.13,0.01,1.79,0.21,0.54,0,0,0.29,0.26,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
36,0,1.25,0.98,1,0.107725,0.307746,-0.945351,-0.094458,0.324906,-0.941017,0.007,0.324,-27,26.9,266.4,0.115,0.027,0.043,0.46,0.52,0,0,0.87,0.03,0.63,1.1,0,1.83,0.23,0.63,0,0,0.29,0.18,0.14,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
37,0,1.286,0.98,1,0.162149,0.346474,-0.923939,-0.102335,0.329762,-0.938501,0.032,0.348,-27.4,27.4,268.3,0.118,0.029,0.043,0.41,0.41,0,0,0.81,0,0.63,1.04,0,1.85,0.26,0.69,0,0,0.29,0.09,0.5,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
38,0,1.321,0.98,1,0.203737,0.347974,-0.915099,-0.136904,0.338693,-0.930884,0.036,0.356,-27.6,27.6,268.5,0.119,0.026,0.043,0.34,0.25,0,0,0.8,0,0.66,0.93,0,1.89,0.31,0.67,0,0,0.3,0.05,0.86,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
39,0,1.357,0.98,1,0.209721,0.3538,-0.911506,-0.140415,0.344859,-0.928093,0.038,0.363,-27.7,27.5,268.2,0.126,0.029,0.044,0.41,0.3,0,0,0.85,0,0.64,0.92,0,1.91,0.37,0.65,0,0,0.31,0.15,1.08,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
40,0,1.393,0.98,1,0.132781,0.356377,-0.924859,-0.114771,0.363634,-0.924445,0.01,0.371,-27.9,27.5,268.3,0.134,0.033,0.042,0.44,0.35,0,0,0.93,0,0.63,0.92,0,1.93,0.37,0.66,0,0,0.38,0.26,0.94,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
41,0,1.429,0.98,1,0.101774,0.335409,-0.936559,-0.102865,0.369525,-0.92351,-0.001,0.362,-28,27.3,267.3,0.134,0.03,0.042,0.41,0.38,0,0,0.98,0,0.61,0.96,0,1.92,0.36,0.66,0,0,0.46,0.34,0.78,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
42,0,1.464,0.98,1,0.099327,0.34849,-0.932035,-0.102458,0.367372,-0.924413,-0.002,0.368,-27.9,27.3,267.2,0.133,0.03,0.043,0.48,0.37,0,0,0.96,0,0.56,0.99,0,1.94,0.32,0.72,0,0.01,0.44,0.3,0.43,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
43,0,1.5,0.98,1,0.114365,0.307937,-0.944508,-0.095907,0.32412,-0.941142,0.01,0.323,-28.3,27.2,266,0.129,0.027,0.043,0.59,0.43,0,0,0.91,0,0.49,0.98,0,1.96,0.35,0.75,0,0.01,0.38,0.25,0.2,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
44,0,1.536,0.98,1,0.114066,0.305246,-0.945417,-0.0955,0.323345,-0.94145,0.01,0.322,-28.2,27.2,265.8,0.129,0.027,0.043,0.66,0.46,0,0,0.85,0,0.43,0.96,0,1.96,0.36,0.74,0,0.01,0.29,0.13,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
45,0,1.571,0.98,1,0.113874,0.316339,-0.941787,-0.104831,0.325363,-0.93976,0.005,0.329,-28.3,27.3,266,0.131,0.028,0.042,0.69,0.48,0,0,0.81,0,0.43,0.94,0,1.94,0.36,0.66,0,0,0.3,0.13,0.01,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
46,0,1.607,0.98,1,0.122045,0.314342,-0.941432,-0.106052,0.328118,-0.938665,0.009,0.329,-28.6,27.6,266.3,0.132,0.03,0.042,0.64,0.51,0,0,0.8,0,0.44,0.93,0,1.87,0.33,0.59,0,0,0.3,0.1,0.01,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
47,0,1.643,0.98,1,0.117303,0.324086,-0.938727,-0.106105,0.332634,-0.937068,0.006,0.337,-28.6,27.6,266.2,0.134,0.033,0.041,0.67,0.57,0,0,0.82,0,0.46,0.93,0,1.86,0.33,0.53,0,0,0.36,0.12,0.01,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
48,0,1.679,0.98,1,0.116154,0.32639,-0.938071,-0.097548,0.330352,-0.938803,0.01,0.337,-28.7,27.6,266,0.135,0.036,0.04,0.7,0.52,0,0,0.84,0,0.45,0.94,0,1.88,0.28,0.54,0,0,0.35,0.08,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
49,0,1.714,0.98,1,0.136899,0.311447,-0.940351,-0.098968,0.328947,-0.939148,0.02,0.328,-28.8,27.7,266,0.133,0.038,0.043,0.71,0.38,0,0,0.82,0,0.44,0.95,0,1.89,0.27,0.56,0,0,0.37,0.05,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
50,0,1.75,0.98,1,0.145015,0.309556,-0.939758,-0.099501,0.326427,-0.939971,0.024,0.326,-28.8,27.7,266,0.132,0.038,0.043,0.74,0.3,0,0,0.82,0,0.44,0.96,0,1.97,0.27,0.6,0,0.01,0.36,0.1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
51,0,1.786,0.98,1,0.1512,0.305678,-0.940053,-0.107436,0.327709,-0.93865,0.023,0.325,-29,27.8,265.8,0.136,0.041,0.046,0.76,0.4,0,0.04,0.88,0,0.42,0.97,0.02,1.89,0.35,0.56,0,0.01,0.39,0.08,0.11,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
52,0,1.821,0.98,1,0.088519,0.363196,-0.927498,-0.09106,0.362632,-0.927473,-0.001,0.373,-30,28.1,268.3,0.144,0.051,0.046,0.66,0.52,0,0.12,0.95,0,0.44,0.98,0.04,1.82,0.32,0.52,0,0.01,0.42,0.06,0.21,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0,0,117.6332,0,11.6,0.005633794,-0.020209105,0,265.5853271,0.003067871,-0.099995375,1.924995375,9.61E-06,0,0,0,0
