frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
1,0,0,0.98,1,0.191347,0.207031,-0.95944,-0.028091,0.190544,-0.981277,0.084,0.202,-31.2,25.8,262.2,0.004,-0.066,-0.01,0,0.17,0,0.05,0.41,0.04,0,0,0,0.76,0,0.01,0,0.03,0,0,0.7,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
2,0,0.037,0.98,1,0.17329,0.220857,-0.959788,-0.026543,0.199219,-0.979595,0.076,0.213,-31.1,25.6,261.7,0.011,-0.066,-0.01,0,0.06,0,0.1,0.36,0.03,0,0,0,0.8,0,0.04,0,0.01,0,0,0.73,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
3,0,0.074,0.98,1,0.162053,0.223428,-0.961155,-0.032416,0.201473,-0.978958,0.067,0.216,-30.9,25.6,261.8,0.01,-0.067,-0.009,0,0,0,0.13,0.34,0.08,0,0,0,0.83,0,0.03,0,0,0,0,0.75,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
4,0,0.111,0.98,1,0.160559,0.220722,-0.962031,-0.031064,0.208447,-0.97754,0.067,0.218,-30.8,25.6,262.3,0.013,-0.066,-0.009,0,0,0,0.11,0.35,0.16,0,0,0,0.86,0,0.04,0,0,0,0,0.66,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
5,0,0.148,0.98,1,0.171745,0.206155,-0.96333,-0.025528,0.198569,-0.979754,0.075,0.205,-30.5,25.6,261.9,0.013,-0.068,-0.007,0,0,0,0.25,0.35,0.24,0,0,0,0.86,0,0.02,0,0,0,0,0.64,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
6,0,0.185,0.98,1,0.196056,0.188441,-0.962316,-0.013925,0.19171,-0.981353,0.093,0.193,-30.7,25.7,263.2,0.018,-0.068,-0.004,0,0.03,0,0.37,0.37,0.21,0,0,0,0.89,0,0.02,0,0,0,0,0.53,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
7,0,0.222,0.98,1,0.204527,0.172147,-0.963605,-0.013806,0.193321,-0.981038,0.098,0.186,-30.5,25.7,262.7,0.016,-0.067,-0.005,0,0.03,0,0.51,0.36,0.18,0,0,0,0.81,0,0.02,0,0,0,0,0.54,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
8,0,0.259,0.98,1,0.189594,0.172829,-0.966532,-0.01395,0.195791,-0.980546,0.09,0.187,-30.6,25.7,263.4,0.019,-0.071,-0.003,0,0.03,0,0.49,0.35,0.22,0,0,0,0.81,0,0,0,0,0,0,0.52,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
9,0,0.296,0.98,1,0.183397,0.191324,-0.964241,-0.003942,0.200759,-0.979633,0.092,0.199,-30.4,25.7,262.2,0.02,-0.068,-0.004,0,0,0,0.44,0.38,0.33,0,0,0,0.72,0,0.02,0,0,0,0,0.51,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
10,0,0.333,0.98,1,0.201177,0.172257,-0.96429,0.000894,0.204356,-0.978896,0.104,0.191,-30.5,25.8,263.4,0.026,-0.071,-0.002,0,0,0,0.5,0.43,0.45,0,0,0,0.73,0,0.04,0,0,0,0,0.42,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
11,0,0.37,0.98,1,0.145718,0.196617,-0.969592,-0.006037,0.190414,-0.981685,0.071,0.196,-30.5,25.8,263.4,0.026,-0.07,-0.002,0,0,0,0.61,0.45,0.47,0,0,0,0.7,0,0.04,0,0,0,0,0.33,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
12,0,0.407,0.98,1,0.157431,0.183077,-0.970411,-0.003327,0.192066,-0.981376,0.079,0.19,-30.6,25.8,263.8,0.025,-0.071,-0.002,0,0,0,0.75,0.43,0.42,0,0,0,0.71,0,0.03,0,0,0,0,0.19,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
13,0,0.444,0.98,1,0.149493,0.18816,-0.970695,0.003225,0.18922,-0.981929,0.078,0.191,-30.5,25.7,263.1,0.024,-0.07,-0.002,0,0,0,0.74,0.39,0.31,0,0,0,0.66,0,0.07,0,0,0,0,0.11,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
14,0,0.481,0.98,1,0.165811,0.188395,-0.967995,-0.01208,0.201547,-0.979404,0.079,0.198,-30.7,25.7,264.3,0.027,-0.071,0,0,0,0,0.71,0.41,0.23,0,0,0,0.66,0,0.12,0,0,0,0,0.05,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,74.2446,76,17.2,0.006018591,-0.017807751,0,264.1204834,-0.017832001,-0.100001574,1.925001574,8.06E-06,734.120483,695.736084,0.004796,0.004848
