frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,Distraction,Time,Drive,Stimulus,Failure,Palm.EDA,Heart.Rate,Breathing.Rate,Perinasal.Perspiration,Speed,Acceleration,Brake,Steering,LaneOffset,Lane.Position,Distance,Gaze.X.Pos,Gaze.Y.Pos,Lft.Pupil.Diameter,Rt.Pupil.Diameter
11,0,0.37,0.93,1,0.124483,0.220614,-0.967385,-0.113984,0.296904,-0.94808,0.005,0.264,-37.7,27,289.6,0.065,0.052,0.048,0.01,0,0,0,0.56,0.15,0.12,0.83,0,0.07,0,0,0,0,0.71,0.51,0.52,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
12,0,0.407,0.93,1,0.089826,0.255649,-0.962588,-0.085414,0.285583,-0.95454,0.002,0.275,-37,26.7,287.7,0.069,0.051,0.049,0.01,0,0,0,0.52,0.2,0.07,0.84,0,0.05,0,0,0,0,0.62,0.57,0.35,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
13,0,0.444,0.93,1,0.07941,0.246082,-0.96599,-0.078954,0.28449,-0.955422,0,0.269,-36.9,26.7,287.7,0.066,0.052,0.048,0.02,0,0,0,0.47,0.36,0.03,0.85,0,0.06,0,0,0,0,0.57,0.62,0.1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
14,0,0.481,0.93,1,0.071772,0.194863,-0.978201,-0.082037,0.248676,-0.965106,-0.005,0.224,-36.7,26.6,287.4,0.062,0.052,0.051,0.02,0,0,0,0.43,0.39,0.02,0.8,0,0.06,0,0,0,0,0.58,0.51,0.06,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
15,0,0.519,0.93,1,0.070914,0.199849,-0.977257,-0.104749,0.243825,-0.964146,-0.017,0.225,-36.7,26.6,286.9,0.062,0.051,0.053,0.02,0,0,0,0.38,0.37,0,0.74,0,0.07,0,0,0,0,0.63,0.43,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
16,0,0.556,0.93,1,0.079308,0.207244,-0.975069,-0.111294,0.200056,-0.973443,-0.016,0.206,-36.7,26.5,286.9,0.057,0.047,0.052,0,0,0,0,0.36,0.29,0.01,0.71,0,0.1,0,0,0,0,0.61,0.3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
17,0,0.593,0.93,1,0.075252,0.22128,-0.972303,-0.097821,0.162102,-0.981914,-0.012,0.194,-36.6,26.5,287.4,0.057,0.047,0.049,0.02,0,0,0,0.33,0.19,0.01,0.71,0,0.14,0,0,0,0,0.6,0.33,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
18,0,0.63,0.93,1,0.09306,0.219885,-0.971077,-0.082617,0.16665,-0.982549,0.005,0.195,-36.5,26.2,286.7,0.049,0.04,0.047,0.03,0,0,0,0.33,0.18,0.01,0.76,0,0.12,0,0,0,0,0.55,0.25,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
19,0,0.667,0.98,1,0.106525,0.203616,-0.973238,-0.075787,0.139061,-0.98738,0.016,0.173,-36.2,25.7,286.6,0.045,0.038,0.044,0.03,0,0,0,0.23,0.3,0.14,0.86,0,0.28,0,0,0,0,0.37,0.2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
20,0,0.704,0.98,1,0.0941,0.184651,-0.978289,-0.048808,0.124815,-0.990979,0.023,0.156,-34.9,25,284.4,0.006,0.015,0.019,0.01,0,0,0,0.18,0.41,0.34,0.94,0,0.45,0,0,0,0,0.16,0.06,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
21,0,0.741,0.98,1,0.102306,0.182147,-0.977935,-0.03085,0.131464,-0.990841,0.036,0.158,-34.6,25,284,0.004,0.018,0.011,0,0,0,0,0.1,0.61,0.52,0.97,0,0.72,0,0.01,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
22,0,0.778,0.98,1,0.121959,0.172512,-0.977428,-0.040672,0.11427,-0.992617,0.041,0.145,-34.7,25.2,283.7,-0.004,0.015,0.014,0,0,0,0,0.09,0.56,0.53,0.9,0,0.79,0,0.01,0,0,0.01,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
23,0,0.815,0.98,1,0.16065,0.143137,-0.976577,-0.039693,0.093618,-0.994817,0.061,0.12,-35.2,25.5,286.1,-0.008,0.019,0.016,0,0,0,0,0.04,0.63,0.47,0.84,0,0.82,0,0.01,0,0,0.01,0.01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
24,0,0.852,0.98,1,0.152737,0.138344,-0.978536,-0.038751,0.092526,-0.994956,0.058,0.116,-35.5,25.5,286.2,-0.01,0.019,0.017,0,0,0,0,0.02,0.6,0.42,0.79,0,0.84,0,0.01,0,0,0.01,0.03,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
25,0,0.889,0.98,1,0.162878,0.101974,-0.981362,-0.027025,0.079745,-0.996449,0.069,0.092,-35.8,25.4,285.8,-0.011,0.017,0.016,0,0,0,0,0,0.63,0.39,0.8,0,0.86,0,0.01,0,0,0,0.05,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
26,0,0.926,0.98,1,0.167038,0.103202,-0.980534,-0.02845,0.083591,-0.996094,0.07,0.094,-35.8,25.4,285.9,-0.009,0.018,0.014,0,0,0,0,0,0.53,0.35,0.8,0,0.9,0,0,0,0,0,0.09,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
27,0,0.963,0.93,1,0.127939,0.15844,-0.979045,-0.028662,0.084219,-0.996035,0.05,0.122,-36.2,25.2,286,-0.02,0.018,0.014,0,0,0,0.12,0.07,0.32,0.23,0.77,0,0.72,0,0,0,0,0.18,0.13,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,126.2116,57,17.9,0.005931082,0.116108451,0,57.72399902,-0.025501678,-0.100008249,1.925008249,6.04E-05,745.696777,733.120911,0.004605,0.004836
28,0,1,0.93,1,0.134591,0.147777,-0.97982,-0.061512,0.127112,-0.989979,0.037,0.139,-37.4,25.6,286.6,0.015,0.042,0.03,0,0,0,0.17,0.15,0.13,0.1,0.7,0,0.48,0,0,0,0,0.3,0.19,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
29,0,1.037,0.93,1,0.141162,0.142327,-0.979702,-0.036916,0.142139,-0.989158,0.053,0.143,-37.6,25.4,286.7,0.02,0.033,0.033,0,0,0,0.17,0.24,0,0.02,0.64,0,0.25,0,0,0,0,0.39,0.25,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
30,0,1.074,0.93,1,0.1628,0.14003,-0.976672,-0.038421,0.146602,-0.988449,0.063,0.145,-37.8,25.5,287.6,0.026,0.035,0.033,0,0,0,0.1,0.3,0,0.06,0.67,0,0.19,0,0,0,0.01,0.35,0.35,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
31,0,1.111,0.93,1,0.178124,0.157799,-0.971273,-0.025769,0.152514,-0.987965,0.078,0.157,-37.8,25.3,286.4,0.032,0.033,0.035,0.03,0,0,0.09,0.35,0,0.07,0.72,0,0.13,0,0,0,0.01,0.49,0.48,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
32,0,1.148,0.93,1,0.157377,0.154211,-0.975424,-0.026689,0.149028,-0.988473,0.066,0.153,-38.2,25.2,286.2,0.032,0.037,0.038,0.06,0,0,0.19,0.38,0,0.08,0.76,0,0.06,0,0,0,0.04,0.6,0.6,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
33,0,1.185,0.93,1,0.142541,0.176481,-0.973928,-0.013426,0.1609,-0.986879,0.066,0.17,-38.1,25.1,285.6,0.034,0.034,0.039,0.13,0,0,0.32,0.38,0,0.04,0.75,0,0,0,0,0,0.03,0.71,0.65,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
34,0,1.222,0.93,1,0.145137,0.157635,-0.976774,-0.014747,0.159067,-0.987158,0.066,0.16,-38.1,25.2,285.6,0.033,0.037,0.039,0.16,0,0,0.33,0.36,0,0.03,0.76,0,0.09,0,0,0,0.03,0.65,0.59,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
35,0,1.259,0.93,1,0.123193,0.197436,-0.972544,-0.014928,0.166461,-0.985935,0.055,0.184,-38.2,25.3,286.1,0.039,0.039,0.039,0.17,0,0,0.35,0.36,0,0,0.79,0,0.12,0,0,0,0,0.65,0.58,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
36,0,1.296,0.93,1,0.119469,0.199327,-0.972623,-0.017404,0.163238,-0.986433,0.052,0.183,-38.2,25.5,286.1,0.042,0.038,0.04,0.15,0,0,0.23,0.36,0,0.02,0.91,0,0.2,0,0.04,0,0,0.48,0.61,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
37,0,1.333,0.93,1,0.16034,0.18428,-0.969707,-0.031923,0.182543,-0.982679,0.066,0.186,-38.1,26.1,285.7,0.041,0.032,0.039,0.18,0,0,0.39,0.38,0,0.02,0.96,0,0.13,0,0.06,0,0,0.39,0.68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
38,0,1.37,0.98,1,0.161638,0.182573,-0.969815,-0.016402,0.181418,-0.983269,0.074,0.184,-38.2,26.1,285.8,0.047,0.031,0.041,0.17,0,0,0.29,0.32,0,0.07,1.03,0,0.3,0,0.2,0,0,0.21,0.75,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
39,0,1.407,0.98,1,0.106109,0.166974,-0.980235,-0.009117,0.154766,-0.987909,0.049,0.162,-36.2,25.7,280.7,0.016,0.006,0.013,0.13,0,0,0.26,0.18,0,0.06,0.92,0,0.56,0,0.23,0,0,0.16,0.71,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
40,0,1.444,0.98,1,0.101407,0.163033,-0.981395,-0.014744,0.144279,-0.989427,0.044,0.155,-36,26.9,280.9,0.017,0.008,0.005,0.07,0,0,0.14,0.09,0,0.08,0.9,0,0.89,0,0.27,0,0,0.05,0.82,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
41,0,1.481,0.98,1,0.111571,0.189656,-0.975491,-0.028484,0.16246,-0.986304,0.042,0.178,-36,27.5,281.5,0.017,0.013,0.005,0.16,0,0,0.12,0.13,0,0.04,0.84,0,1.02,0,0.14,0,0,0.03,0.9,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
42,0,1.519,0.98,1,0.109978,0.205188,-0.972524,-0.049274,0.149833,-0.987483,0.031,0.179,-36,28.2,282,0.021,0.014,0.005,0.17,0,0,0.09,0.19,0,0.04,0.85,0,1.04,0,0.1,0,0,0.05,1.09,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
43,0,1.556,0.98,1,0.079844,0.202952,-0.975928,-0.046667,0.156103,-0.986638,0.017,0.181,-36.1,28.7,283,0.023,0.018,0.006,0.22,0,0,0,0.24,0.01,0.02,0.87,0,1.06,0,0.05,0,0,0.05,1.11,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
44,0,1.593,0.98,1,0.079107,0.204961,-0.975568,-0.051866,0.157389,-0.986174,0.014,0.183,-36.2,28.8,283.3,0.025,0.021,0.007,0.24,0,0,0,0.18,0.01,0.02,0.82,0,1.13,0,0.04,0,0,0.13,1.18,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
45,0,1.63,0.98,1,0.086756,0.205234,-0.97486,-0.054899,0.156888,-0.986089,0.016,0.183,-36.1,29,282.6,0.021,0.017,0.007,0.23,0,0,0,0.17,0.01,0.02,0.8,0,1.12,0,0.01,0,0,0.23,1.31,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
46,0,1.667,0.98,1,0.095371,0.210863,-0.972852,-0.057617,0.157791,-0.98579,0.019,0.186,-36.1,29.8,282.3,0.025,0.019,0.008,0.22,0,0,0,0.09,0,0.02,0.82,0,1.13,0,0.03,0,0,0.37,1.47,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
47,0,1.704,0.98,1,0.154241,0.171871,-0.97297,-0.020915,0.146661,-0.988966,0.068,0.161,-35.9,29.9,280.2,0.023,0.007,0.005,0.17,0,0,0,0.09,0,0,0.93,0,1.18,0,0.08,0,0,0.45,1.61,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
48,0,1.741,0.98,1,0.158923,0.186032,-0.969606,-0.02189,0.161814,-0.986578,0.07,0.176,-35.8,30.2,279.8,0.025,0.009,0.005,0.13,0,0,0.05,0.06,0,0,1.01,0,1.3,0,0.14,0,0.04,0.43,1.62,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
49,0,1.778,0.98,1,0.185873,0.150092,-0.971043,0.001668,0.151824,-0.988406,0.095,0.153,-35.7,30.2,278.4,0.026,0.007,0.004,0.13,0,0,0.05,0.08,0.07,0,1.04,0,1.4,0,0.25,0,0.16,0.41,1.64,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
50,0,1.815,0.98,1,0.165584,0.141543,-0.975985,0.017052,0.148356,-0.988787,0.093,0.146,-35.6,30.3,278.6,0.027,0.007,0.004,0.07,0,0,0.05,0.04,0.17,0,1.03,0,1.44,0,0.41,0,0.41,0.25,1.57,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
51,0,1.852,0.98,1,0.168633,0.143588,-0.975164,0.02601,0.151799,-0.988069,0.099,0.149,-35.6,30.4,279.3,0.029,0.006,0.005,0.07,0,0,0.01,0.05,0.37,0,1.09,0,1.5,0,0.56,0,0.64,0.13,1.55,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,4,0,0,125.1878,57,17,0.005895263,7.632563576,29.07531738,0,-0.030870453,-0.100828409,1.925828409,0.032790545,680.284912,664.799988,0.004467,0.004744
